chr	pos	length_bp	sample_count	freq	freq_class	is_short
chr1	629957.0	1	210	0.04446326487402075	common	True
chr1	629980.0	1	319	0.06754181664196485	common	True
chr1	629997.0	1	172	0.036417531230150325	common	True
chr1	630019.0	1	224	0.047427482532288796	common	True
chr1	630023.0	1	194	0.041075587550285834	common	True
chr1	630050.0	1	122	0.02583103959347872	common	True
chr1	630051.0	1	136	0.02879525725174677	common	True
chr1	630052.0	1	151	0.031971204742748255	common	True
chr1	630062.0	1	83	0.017573576116874868	common	True
chr1	630311.0	1	108	0.022866821935210672	common	True
chr1	630316.0	1	68	0.014397628625873385	common	True
chr1	630468.0	1	277	0.058649163667160706	common	True
chr1	630474.0	1	349	0.07389371162396782	common	True
chr1	630892.0	1	114	0.024137200931611265	common	True
chr1	630896.0	1	164	0.03472369256828287	common	True
chr1	630899.0	1	196	0.0414990472157527	common	True
chr1	630902.0	1	137	0.029006987084480202	common	True
chr1	630906.0	1	188	0.039805208553885245	common	True
chr1	630915.0	1	192	0.04065212788481897	common	True
chr1	630925.0	1	203	0.042981156044886726	common	True
chr1	630953.0	1	184	0.03895828922295151	common	True
chr1	630960.0	1	267	0.05653186533982638	common	True
chr1	631130.0	1	135	0.02858352741901334	common	True
chr1	631133.0	1	147	0.031124285411814525	common	True
chr1	631138.0	1	146	0.030912555579081093	common	True
chr1	631147.0	1	176	0.03726445056108406	common	True
chr1	631153.0	1	262	0.05547321617615922	common	True
chr1	631163.0	1	217	0.045945373703154775	common	True
chr1	631169.0	1	121	0.02561930976074529	common	True
chr1	631176.0	1	233	0.04933305102688969	common	True
chr1	631190.0	1	296	0.06267203048909592	common	True
chr1	631295.0	1	86	0.018208765615075163	common	True
chr1	631315.0	1	127	0.026889688757145883	common	True
chr1	631337.0	1	232	0.049121321194156256	common	True
chr1	631343.0	1	300	0.06351894982002965	common	True
chr1	631348.0	1	447	0.09464323523184416	common	True
chr1	631350.0	1	317	0.06711835697649798	common	True
chr1	631356.0	1	168	0.0355706118992166	common	True
chr1	631366.0	1	179	0.037899640059284354	common	True
chr1	631375.0	1	376	0.07961041710777049	common	True
chr1	631380.0	1	276	0.058437433834427274	common	True
chr1	631385.0	1	252	0.0533559178488249	common	True
chrM	4020.0	1	80	0.01693838661867457	common	True
chrM	4212.0	1	107	0.02265509210247724	common	True
chrM	4237.0	1	205	0.04340461571035359	common	True
chrM	4264.0	1	262	0.05547321617615922	common	True
chrM	4267.0	1	184	0.03895828922295151	common	True
chrM	4290.0	1	225	0.047639212365022235	common	True
chrM	4294.0	1	214	0.04531018420495448	common	True
chrM	4307.0	1	208	0.044039805208553884	common	True
chrM	4309.0	1	360	0.07622273978403557	common	True
chrM	4450.0	1	395	0.08363328392970569	common	True
chrM	4451.0	1	187	0.03959347872115181	common	True
chrM	4553.0	1	402	0.08511539275883973	common	True
chrM	4591.0	1	160	0.03387677323734914	common	True
chrM	4599.0	1	231	0.048909591361422824	common	True
chrM	4606.0	1	170	0.03599407156468346	common	True
chrM	4612.0	1	476	0.1007834003811137	common	True
chrM	4623.0	1	226	0.047850942197755666	common	True
chrM	4626.0	1	208	0.044039805208553884	common	True
chrM	4628.0	1	298	0.06309549015456278	common	True
chrM	4634.0	1	271	0.05737878467076011	common	True
chrM	4647.0	1	143	0.030277366080880795	common	True
chrM	4678.0	1	226	0.047850942197755666	common	True
chrM	4687.0	1	536	0.11348719034511963	common	True
chrM	4784.0	1	203	0.042981156044886726	common	True
chrM	4787.0	1	204	0.04319288587762016	common	True
chrM	4811.0	1	432	0.09146728774084269	common	True
chrM	4827.0	1	151	0.031971204742748255	common	True
chrM	4849.0	1	134	0.028371797586279907	common	True
chrM	4853.0	1	116	0.024560660597078128	common	True
chrM	4855.0	1	143	0.030277366080880795	common	True
chrM	4880.0	1	143	0.030277366080880795	common	True
chrM	4882.0	1	171	0.036205801397416894	common	True
chrM	4892.0	1	110	0.023290281600677535	common	True
chrM	5141.0	1	157	0.033241583739148844	common	True
chrM	5146.0	1	243	0.05145034935422401	common	True
chrM	5298.0	1	280	0.059284353165361	common	True
chrM	5304.0	1	294	0.06224857082362905	common	True
chrM	5704.0	1	93	0.019690874444209187	common	True
chrM	5722.0	1	160	0.03387677323734914	common	True
chrM	5726.0	1	217	0.045945373703154775	common	True
chrM	5729.0	1	371	0.07855176794410332	common	True
chrM	5736.0	1	208	0.044039805208553884	common	True
chrM	5745.0	1	219	0.04636883336862164	common	True
chrM	5755.0	1	226	0.047850942197755666	common	True
chrM	5783.0	1	188	0.039805208553885245	common	True
chrM	5960.0	1	146	0.030912555579081093	common	True
chrM	5963.0	1	97	0.020537793775142917	common	True
chrM	5968.0	1	142	0.030065636248147364	common	True
chrM	5977.0	1	178	0.03768791022655092	common	True
chrM	5981.0	1	195	0.041287317383019266	common	True
chrM	5983.0	1	267	0.05653186533982638	common	True
chrM	5999.0	1	151	0.031971204742748255	common	True
chrM	6020.0	1	299	0.06330721998729621	common	True
chrM	6125.0	1	121	0.02561930976074529	common	True
chrM	6145.0	1	126	0.02667795892441245	common	True
chrM	6196.0	1	222	0.04700402286682193	common	True
chrM	6205.0	1	398	0.084268473427906	common	True
chr1	632010.0	1	233	0.04933305102688969	common	True
chr1	632012.0	1	331	0.07008257463476604	common	True
chr1	632016.0	1	220	0.04658056320135507	common	True
chr1	632019.0	1	112	0.023713741266144398	common	True
chr1	632037.0	1	116	0.024560660597078128	common	True
chr1	632039.0	1	297	0.06288376032182935	common	True
chr1	632041.0	1	245	0.051873809019690874	common	True
chr1	632048.0	1	293	0.06203684099089562	common	True
chr1	632057.0	1	154	0.03260639424094855	common	True
chr1	632063.0	1	325	0.06881219563836545	common	True
chr1	632069.0	1	229	0.04848613169595596	common	True
chr1	632085.0	1	251	0.05314418801609147	common	True
chr1	632090.0	1	122	0.02583103959347872	common	True
chr1	632092.0	1	279	0.05907262333262757	common	True
chr1	632241.0	1	230	0.04869786152868939	common	True
chr1	632245.0	1	461	0.09760745289011222	common	True
chr1	632247.0	1	297	0.06288376032182935	common	True
chr1	632248.0	1	339	0.07177641329663349	common	True
chr1	632256.0	1	253	0.053567647681558334	common	True
chr1	632283.0	1	232	0.049121321194156256	common	True
chr1	632290.0	1	458	0.09697226339191192	common	True
chr1	632292.0	1	391	0.08278636459877196	common	True
chr1	632295.0	1	137	0.029006987084480202	common	True
chr1	632299.0	1	144	0.030489095913614227	common	True
chr1	632302.0	1	309	0.06542451831463053	common	True
chr1	632303.0	1	474	0.10035994071564683	common	True
chr1	632311.0	1	263	0.05568494600889265	common	True
chr1	632684.0	1	379	0.08024560660597078	common	True
chr1	632689.0	1	126	0.02667795892441245	common	True
chr1	632966.0	1	45	0.009527842473004446	rare	True
chr1	633479.0	1	53	0.011221681134871904	common	True
chr1	633782.0	1	30	0.0063518949820029645	rare	True
chr1	634021.0	1	149	0.03154774507728139	common	True
chr1	634135.0	1	97	0.020537793775142917	common	True
chr1	634162.0	1	42	0.00889265297480415	rare	True
chr1	631948.0	1	90	0.019055684946008893	common	True
chr1	633990.0	1	120	0.025407579928011858	common	True
chrM	8821.0	1	157	0.033241583739148844	common	True
chrM	6839.0	1	247	0.05229726868515774	common	True
chrM	6841.0	1	327	0.06923565530383231	common	True
chrM	6844.0	1	185	0.03917001905568494	common	True
chrM	6845.0	1	275	0.058225704001693836	common	True
chrM	6848.0	1	158	0.033453313571882276	common	True
chrM	6866.0	1	131	0.02773660808807961	common	True
chrM	6868.0	1	307	0.06500105864916367	common	True
chrM	6870.0	1	251	0.05314418801609147	common	True
chrM	6877.0	1	337	0.07135295363116663	common	True
chrM	6886.0	1	176	0.03726445056108406	common	True
chrM	6892.0	1	352	0.07452890112216812	common	True
chrM	6898.0	1	282	0.059707812830827864	common	True
chrM	6919.0	1	153	0.03239466440821512	common	True
chrM	7058.0	1	107	0.02265509210247724	common	True
chrM	7070.0	1	233	0.04933305102688969	common	True
chrM	7074.0	1	453	0.09591361422824476	common	True
chrM	7076.0	1	203	0.042981156044886726	common	True
chrM	7077.0	1	352	0.07452890112216812	common	True
chrM	7085.0	1	265	0.05610840567435952	common	True
chrM	7119.0	1	505	0.10692356553038324	common	True
chrM	7121.0	1	466	0.09866610205377938	common	True
chrM	7124.0	1	262	0.05547321617615922	common	True
chrM	7129.0	1	140	0.0296421765826805	common	True
chrM	7130.0	1	317	0.06711835697649798	common	True
chrM	7131.0	1	265	0.05610840567435952	common	True
chrM	7140.0	1	287	0.06076646199449502	common	True
chrM	7518.0	1	137	0.029006987084480202	common	True
chrM	7786.0	1	30	0.0063518949820029645	rare	True
chrM	8310.0	1	52	0.011009951302138471	common	True
chrM	8852.0	1	179	0.037899640059284354	common	True
chrM	9118.0	1	25	0.005293245818335804	rare	True
chr1	634581.0	1	48	0.010163031971204743	common	True
chr1	634885.0	1	15	0.0031759474910014822	rare	True
chrM	9716.0	1	17	0.0035994071564683463	rare	True
chrM	6263.0	1	124	0.026254499258945584	common	True
chr2	32916373.0	1	100	0.021172983273343216	common	True
chr2	32916376.0	1	61	0.01291551979673936	common	True
chr2	32916627.0	1	112	0.023713741266144398	common	True
chrM	371.0	1	23	0.004869786152868939	rare	True
chrM	1608.0	1	33	0.006987084480203261	rare	True
chrM	2434.0	1	50	0.010586491636671608	common	True
chrM	3437.0	1	143	0.030277366080880795	common	True
chrM	5352.0	1	233	0.04933305102688969	common	True
chrM	10843.0	1	110	0.023290281600677535	common	True
chrM	12970.0	1	90	0.019055684946008893	common	True
chr3	93470410.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	93470411.0	1	1	0.00021172983273343214	private	True
chr3	93470413.0	1	1	0.00021172983273343214	private	True
chr3	93470419.0	1	5	0.0010586491636671606	rare	True
chr3	93470423.0	1	8	0.0016938386618674571	rare	True
chr3	93470432.0	1	7	0.0014821088291340249	rare	True
chr3	93470505.0	1	6	0.0012703789964005929	rare	True
chr3	93470574.0	1	1	0.00021172983273343214	private	True
chr3	93470645.0	1	21	0.004446326487402075	rare	True
chr3	93470680.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	93470783.0	1	9	0.0019055684946008892	rare	True
chr3	93470799.0	1	54	0.011433410967605336	common	True
chrM	5741.0	1	120	0.025407579928011858	common	True
chrM	9706.0	1	9	0.0019055684946008892	rare	True
chr4	178496786.0	1	18	0.0038111369892017783	rare	True
chr4	178496790.0	1	37	0.00783400381113699	rare	True
chr4	178496798.0	1	32	0.0067753546474698285	rare	True
chr4	178496804.0	1	20	0.004234596654668642	rare	True
chr4	178496817.0	1	42	0.00889265297480415	rare	True
chr4	178496819.0	1	34	0.007198814312936693	rare	True
chr4	178496822.0	1	20	0.004234596654668642	rare	True
chr4	178496833.0	1	42	0.00889265297480415	rare	True
chr4	178496877.0	1	5	0.0010586491636671606	rare	True
chr4	29439611.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	29439720.0	1	209	0.044251535041287315	common	True
chr4	29439761.0	1	47	0.009951302138471311	rare	True
chr4	86139034.0	1	184	0.03895828922295151	common	True
chr5	32338712.0	1	18	0.0038111369892017783	rare	True
chrM	12718.0	1	14	0.0029642176582680498	rare	True
chr7	19159094.0	1	5	0.0010586491636671606	rare	True
chr7	19159102.0	1	10	0.002117298327334321	rare	True
chr7	19159105.0	1	10	0.002117298327334321	rare	True
chr7	19159124.0	1	4	0.0008469193309337286	ultra-rare	True
chr7	19159130.0	1	5	0.0010586491636671606	rare	True
chr7	19159143.0	1	4	0.0008469193309337286	ultra-rare	True
chr7	19159144.0	1	7	0.0014821088291340249	rare	True
chr7	19159148.0	1	6	0.0012703789964005929	rare	True
chr7	19159149.0	1	5	0.0010586491636671606	rare	True
chr7	19159182.0	1	5	0.0010586491636671606	rare	True
chrM	7774.0	1	30	0.0063518949820029645	rare	True
chrM	7792.0	1	52	0.011009951302138471	common	True
chrM	7803.0	1	54	0.011433410967605336	common	True
chrM	7806.0	1	52	0.011009951302138471	common	True
chrM	7815.0	1	10	0.002117298327334321	rare	True
chr9	129854.0	1	104	0.022019902604276942	common	True
chr9	129882.0	1	44	0.009316112640271015	rare	True
chr1	629609.0	1	177	0.03747618039381749	common	True
chrM	4439.0	1	197	0.04171077704848613	common	True
chr1	634106.0	1	90	0.019055684946008893	common	True
chrM	6828.0	1	167	0.03535888206648317	common	True
chrM	10502.0	1	1	0.00021172983273343214	private	True
chr13	43472477.0	1	14	0.0029642176582680498	rare	True
chr13	43472544.0	1	1	0.00021172983273343214	private	True
chr13	43472565.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	43472583.0	1	1	0.00021172983273343214	private	True
chr13	43472584.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	3536.0	1	21	0.004446326487402075	rare	True
chrM	3648.0	1	5	0.0010586491636671606	rare	True
chrM	3675.0	1	15	0.0031759474910014822	rare	True
chrM	3682.0	1	6	0.0012703789964005929	rare	True
chr3	178123748.0	1	70	0.01482108829134025	common	True
chr4	29439762.0	1	63	0.013338979462206225	common	True
chr1	629174.0	1	97	0.020537793775142917	common	True
chr1	629420.0	1	154	0.03260639424094855	common	True
chr1	629760.0	1	171	0.036205801397416894	common	True
chr1	629807.0	1	316	0.06690662714376455	common	True
chr1	629844.0	1	248	0.05250899851789117	common	True
chr1	629870.0	1	358	0.07579928011856871	common	True
chr1	629953.0	1	152	0.032182934575481686	common	True
chr1	630039.0	1	84	0.0177853059496083	common	True
chr1	630409.0	1	32	0.0067753546474698285	rare	True
chr1	630426.0	1	58	0.012280330298539064	common	True
chr1	630445.0	1	50	0.010586491636671608	common	True
chr1	630488.0	1	174	0.036840990895617196	common	True
chr1	630936.0	1	135	0.02858352741901334	common	True
chr1	630963.0	1	210	0.04446326487402075	common	True
chr1	631191.0	1	84	0.0177853059496083	common	True
chr1	631333.0	1	150	0.03175947491001482	common	True
chr1	631360.0	1	334	0.07071776413296633	common	True
chr1	632043.0	1	183	0.03874655939021808	common	True
chr1	632051.0	1	361	0.076434469616769	common	True
chr1	632053.0	1	318	0.06733008680923142	common	True
chr1	632068.0	1	244	0.05166207918695744	common	True
chr1	632076.0	1	150	0.03175947491001482	common	True
chr1	632094.0	1	247	0.05229726868515774	common	True
chr1	632612.0	1	97	0.020537793775142917	common	True
chr1	633498.0	1	87	0.018420495447808598	common	True
chr1	634028.0	1	96	0.020326063942409486	common	True
chr1	634119.0	1	283	0.059919542663561295	common	True
chr1	631937.0	1	105	0.022231632437010374	common	True
chrM	4004.0	1	31	0.006563624814736396	rare	True
chrM	4032.0	1	83	0.017573576116874868	common	True
chrM	4240.0	1	134	0.028371797586279907	common	True
chrM	4250.0	1	197	0.04171077704848613	common	True
chrM	4637.0	1	356	0.07537582045310184	common	True
chrM	4674.0	1	289	0.06118992165996189	common	True
chrM	4783.0	1	130	0.027524878255346177	common	True
chrM	5239.0	1	38	0.008045733643870422	rare	True
chrM	5256.0	1	61	0.01291551979673936	common	True
chrM	5275.0	1	54	0.011433410967605336	common	True
chrM	5740.0	1	744	0.1575269955536735	common	True
chrM	5766.0	1	145	0.030700825746347662	common	True
chrM	6871.0	1	227	0.0480626720304891	common	True
chrM	6872.0	1	180	0.038111369892017785	common	True
chrM	6880.0	1	380	0.08045733643870422	common	True
chrM	6882.0	1	340	0.07198814312936692	common	True
chrM	6897.0	1	342	0.07241160279483379	common	True
chrM	6905.0	1	182	0.03853482955748465	common	True
chrM	6923.0	1	305	0.0645775989836968	common	True
chrM	7441.0	1	164	0.03472369256828287	common	True
chrM	7447.0	1	46	0.009739572305737878	rare	True
chrM	8329.0	1	77	0.016303197120474275	common	True
chrM	8349.0	1	171	0.036205801397416894	common	True
chrM	8950.0	1	290	0.061401651492695324	common	True
chr17	22521472.0	1	106	0.02244336226974381	common	True
chr2	32916268.0	1	305	0.0645775989836968	common	True
chr2	32916378.0	1	117	0.02477239042981156	common	True
chr2	32916499.0	1	89	0.01884395511327546	common	True
chr2	32916501.0	1	121	0.02561930976074529	common	True
chrM	217.0	1	808	0.17107770484861318	common	True
chrM	5361.0	1	108	0.022866821935210672	common	True
chrM	8174.0	1	65	0.013762439127673089	common	True
chrM	12968.0	1	152	0.032182934575481686	common	True
chr4	29439685.0	1	153	0.03239466440821512	common	True
chr4	29439712.0	1	133	0.028160067753546476	common	True
chr4	29439747.0	1	32	0.0067753546474698285	rare	True
chr4	29439749.0	1	21	0.004446326487402075	rare	True
chr5	32338613.0	1	77	0.016303197120474275	common	True
chr7	19159113.0	1	7	0.0014821088291340249	rare	True
chr7	19159135.0	1	5	0.0010586491636671606	rare	True
chr7	19159138.0	1	10	0.002117298327334321	rare	True
chr7	19159155.0	1	6	0.0012703789964005929	rare	True
chr7	19159168.0	1	6	0.0012703789964005929	rare	True
chr7	19159180.0	1	10	0.002117298327334321	rare	True
chr7	19159185.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	7776.0	1	18	0.0038111369892017783	rare	True
chrM	7784.0	1	37	0.00783400381113699	rare	True
chrM	7790.0	1	125	0.026466229091679016	common	True
chrM	7808.0	1	87	0.018420495447808598	common	True
chrM	7809.0	1	62	0.013127249629472792	common	True
chrM	7817.0	1	8	0.0016938386618674571	rare	True
chr1	629472.0	1	183	0.03874655939021808	common	True
chr1	629595.0	1	99	0.02096125344060978	common	True
chr1	629685.0	1	31	0.006563624814736396	rare	True
chr1	629806.0	1	306	0.06478932881643024	common	True
chrM	4454.0	1	162	0.03430023290281601	common	True
chrM	4300.0	1	121	0.02561930976074529	common	True
chrM	4314.0	1	7	0.0014821088291340249	rare	True
chrM	4660.0	1	229	0.04848613169595596	common	True
chr1	631371.0	1	229	0.04848613169595596	common	True
chr1	632296.0	1	202	0.042769426212153294	common	True
chr1	632149.0	1	48	0.010163031971204743	common	True
chrM	6978.0	1	51	0.01079822146940504	common	True
chrM	6201.0	1	213	0.04509845437222105	common	True
chr13	109424262.0	1	294	0.06224857082362905	common	True
chr13	109424158.0	1	34	0.007198814312936693	rare	True
chrM	1201.0	1	39	0.008257463476603853	rare	True
chrM	1203.0	1	61	0.01291551979673936	common	True
chr4	178496777.0	1	41	0.008680923142070718	rare	True
chr4	178496806.0	1	32	0.0067753546474698285	rare	True
chr4	86138982.0	1	12	0.0025407579928011857	rare	True
chr6	160100799.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	160100807.0	1	33	0.006987084480203261	rare	True
chrM	4228.0	1	152	0.032182934575481686	common	True
chrM	11788.0	1	6	0.0012703789964005929	rare	True
chr4	178496826.0	1	18	0.0038111369892017783	rare	True
chr4	178496829.0	1	16	0.0033876773237349143	rare	True
chr9	129849.0	1	106	0.02244336226974381	common	True
chr1	629136.0	1	10	0.002117298327334321	rare	True
chr1	629212.0	1	148	0.03133601524454796	common	True
chr1	629385.0	1	60	0.012703789964005929	common	True
chr1	629390.0	1	65	0.013762439127673089	common	True
chr1	629444.0	1	209	0.044251535041287315	common	True
chr1	629766.0	1	434	0.09189074740630955	common	True
chr1	629767.0	1	262	0.05547321617615922	common	True
chr1	629772.0	1	152	0.032182934575481686	common	True
chr1	629773.0	1	399	0.08448020326063943	common	True
chr1	629788.0	1	449	0.09506669489731102	common	True
chr1	629791.0	1	521	0.11031124285411814	common	True
chr1	629815.0	1	139	0.02943044674994707	common	True
chr1	629859.0	1	298	0.06309549015456278	common	True
