Chr	Start	End
chr3	93469870	93471169
chr3	93469870	93471194
chr3	93469871	93470954
chr3	93469871	93471035
chr3	93469871	93471036
chr3	93469871	93471091
chr3	93469871	93471154
chr3	93469872	93470984
chr3	93469872	93470996
chr3	93469872	93471005
chr3	93469872	93471021
chr3	93469872	93471038
chr3	93469872	93471041
chr3	93469872	93471074
chr3	93469872	93471083
chr3	93469872	93471100
chr3	93469872	93471110
chr3	93469872	93471114
chr3	93469872	93471124
chr3	93469872	93471125
chr3	93469872	93471147
chr3	93469872	93471164
chr3	93469872	93471164
chr3	93469872	93471166
chr3	93469872	93471172
chr3	93469872	93471180
chr3	93469872	93471196
chr3	93469872	93471198
chr3	93469872	93471207
chr3	93469872	93471209
chr3	93469872	93471209
chr3	93469872	93471230
chr3	93469873	93471094
chr3	93469873	93471100
chr3	93469874	93470924
chr3	93469874	93471038
chr3	93469874	93471067
chr3	93469874	93471153
chr3	93469874	93471154
chr3	93469874	93471155
chr3	93469874	93471158
chr3	93469874	93471172
chr3	93469874	93471198
chr3	93469874	93471205
chr3	93469875	93470908
chr3	93469875	93470950
chr3	93469875	93470961
chr3	93469875	93471028
chr3	93469875	93471031
chr3	93469875	93471038
chr3	93469875	93471044
chr3	93469875	93471070
chr3	93469875	93471085
chr3	93469875	93471101
chr3	93469875	93471134
chr3	93469875	93471147
chr3	93469875	93471157
chr3	93469875	93471166
chr3	93469875	93471169
chr3	93469875	93471171
chr3	93469875	93471182
chr3	93469875	93471184
chr3	93469875	93471189
chr3	93469875	93471193
chr3	93469875	93471201
chr3	93469875	93471203
chr3	93469875	93471203
chr3	93469876	93471038
chr3	93469876	93471056
chr3	93469876	93471060
chr3	93469876	93471111
chr3	93469876	93471154
chr3	93469876	93471183
chr3	93469876	93471200
chr3	93469876	93471224
chr3	93469877	93470888
chr3	93469877	93470957
chr3	93469877	93471080
chr3	93469877	93471122
chr3	93469877	93471122
chr3	93469877	93471166
chr3	93469877	93471167
chr3	93469877	93471169
chr3	93469877	93471181
chr3	93469877	93471183
chr3	93469877	93471187
chr3	93469877	93471192
chr3	93469877	93471197
chr3	93469877	93471491
chr3	93469878	93470963
chr3	93469878	93471038
chr3	93469878	93471080
chr3	93469878	93471136
chr3	93469878	93471142
chr3	93469878	93471183
chr3	93469878	93471195
chr3	93469878	93471210
chr3	93469879	93470984
chr3	93469879	93471044
chr3	93469879	93471105
chr3	93469879	93471119
chr3	93469879	93471122
chr3	93469879	93471190
chr3	93469879	93471205
chr3	93469879	93471209
chr3	93469879	93471212
chr3	93469880	93470979
chr3	93469880	93471079
chr3	93469880	93471080
chr3	93469880	93471085
chr3	93469880	93471092
chr3	93469880	93471116
chr3	93469880	93471161
chr3	93469880	93471205
chr3	93469881	93471026
chr3	93469881	93471061
chr3	93469881	93471134
chr3	93469881	93471179
chr3	93469881	93471185
chr3	93469881	93471187
chr3	93469881	93471190
chr3	93469881	93471192
chr3	93469881	93471196
chr3	93469882	93471112
chr3	93469882	93471135
chr3	93469882	93471170
chr3	93469883	93471003
chr3	93469883	93471059
chr3	93469883	93471118
chr3	93469883	93471154
chr3	93469883	93471179
chr3	93469885	93470952
chr3	93469885	93471029
chr3	93469885	93471177
chr3	93469885	93471184
chr3	93469885	93471191
chr3	93469886	93470896
chr3	93469886	93471030
chr3	93469886	93471043
chr3	93469886	93471046
chr3	93469886	93471128
chr3	93469886	93471169
chr3	93469887	93471113
chr3	93469888	93470960
chr3	93469888	93470976
chr3	93469888	93471035
chr3	93469888	93471128
chr3	93469888	93471133
chr3	93469888	93471133
chr3	93469888	93471141
chr3	93469888	93471164
chr3	93469888	93471167
chr3	93469888	93471183
chr3	93469889	93470958
chr3	93469889	93470997
chr3	93469889	93471158
chr3	93469889	93471160
chr3	93469890	93471035
chr3	93469890	93471147
chr3	93469891	93470938
chr3	93469891	93471103
chr3	93469891	93471147
chr3	93469891	93471167
chr3	93469891	93471191
chr3	93469892	93470976
chr3	93469892	93471152
chr3	93469892	93471165
chr3	93469892	93471190
chr3	93469893	93470946
chr3	93469893	93471013
chr3	93469893	93471042
chr3	93469893	93471116
chr3	93469893	93471170
chr3	93469895	93471025
chr3	93469895	93471038
chr3	93469895	93471069
chr3	93469895	93471098
chr3	93469895	93471112
chr3	93469895	93471147
chr3	93469895	93471154
chr3	93469895	93471167
chr3	93469896	93471080
chr3	93469897	93470949
chr3	93469897	93471036
chr3	93469897	93471041
chr3	93469897	93471171
chr3	93469897	93471174
chr3	93469897	93471208
chr3	93469898	93470917
chr3	93469898	93471007
chr3	93469898	93471160
chr3	93469899	93470912
chr3	93469899	93470938
chr3	93469899	93470991
chr3	93469899	93471147
chr3	93469899	93471202
chr3	93469900	93470904
chr3	93469900	93471061
chr3	93469900	93471090
chr3	93469900	93471119
chr3	93469900	93471123
chr3	93469900	93471170
chr3	93469900	93471189
chr3	93469900	93471206
chr3	93469900	93471208
chr3	93469901	93471144
chr3	93469901	93471169
chr3	93469901	93471189
chr3	93469901	93471217
chr3	93469902	93470929
chr3	93469902	93471021
chr3	93469902	93471120
chr3	93469903	93471034
chr3	93469904	93471015
chr3	93469904	93471024
chr3	93469904	93471068
chr3	93469904	93471168
chr3	93469904	93471168
chr3	93469904	93471169
chr3	93469904	93471186
chr3	93469904	93471204
chr3	93469905	93471018
chr3	93469905	93471111
chr3	93469905	93471144
chr3	93469905	93471162
chr3	93469905	93471190
chr3	93469906	93470909
chr3	93469906	93470965
chr3	93469906	93471036
chr3	93469906	93471039
chr3	93469906	93471070
chr3	93469906	93471080
chr3	93469906	93471096
chr3	93469906	93471111
chr3	93469906	93471166
chr3	93469906	93471175
chr3	93469907	93471014
chr3	93469907	93471028
chr3	93469907	93471044
chr3	93469907	93471078
chr3	93469907	93471122
chr3	93469907	93471135
chr3	93469907	93471138
chr3	93469907	93471153
chr3	93469907	93471154
chr3	93469907	93471164
chr3	93469907	93471202
chr3	93469907	93471208
chr3	93469908	93470947
chr3	93469908	93471150
chr3	93469908	93471194
chr3	93469909	93470930
chr3	93469909	93471153
chr3	93469909	93471159
chr3	93469909	93471168
chr3	93469909	93471206
chr3	93469910	93471160
chr3	93469910	93471161
chr3	93469910	93471181
chr3	93469910	93471194
chr3	93469910	93471195
chr3	93469911	93471149
chr3	93469911	93471173
chr3	93469912	93471169
chr3	93469913	93470938
chr3	93469913	93471007
chr3	93469913	93471027
chr3	93469913	93471098
chr3	93469913	93471162
chr3	93469913	93471183
chr3	93469914	93471076
chr3	93469914	93471137
chr3	93469914	93471204
chr3	93469915	93471092
chr3	93469915	93471122
chr3	93469915	93471201
chr3	93469916	93470962
chr3	93469916	93471119
chr3	93469916	93471151
chr3	93469916	93471163
chr3	93469917	93470951
chr3	93469917	93471063
chr3	93469917	93471100
chr3	93469917	93471115
chr3	93469917	93471135
chr3	93469917	93471188
chr3	93469917	93471192
chr3	93469918	93471044
chr3	93469918	93471102
chr3	93469918	93471133
chr3	93469918	93471133
chr3	93469918	93471167
chr3	93469918	93471193
chr3	93469919	93471104
chr3	93469919	93471147
chr3	93469919	93471172
chr3	93469920	93471142
chr3	93469920	93471170
chr3	93469920	93471195
chr3	93469921	93470985
chr3	93469921	93471055
chr3	93469921	93471137
chr3	93469922	93471137
chr3	93469922	93471172
chr3	93469922	93471190
chr3	93469923	93471048
chr3	93469923	93471078
chr3	93469923	93471163
chr3	93469924	93470999
chr3	93469924	93471181
chr3	93469925	93471051
chr3	93469925	93471108
chr3	93469925	93471172
chr3	93469926	93471014
chr3	93469926	93471133
chr3	93469926	93471175
chr3	93469926	93471194
chr3	93469927	93470952
chr3	93469927	93471133
chr3	93469927	93471191
chr3	93469928	93470957
chr3	93469928	93471129
chr3	93469929	93471119
chr3	93469929	93471206
chr3	93469930	93470966
chr3	93469931	93471045
chr3	93469932	93471077
chr3	93469932	93471097
chr3	93469934	93471172
chr3	93469935	93471077
chr3	93469935	93471149
chr3	93469935	93471184
chr3	93469936	93471092
chr3	93469937	93471045
chr3	93469937	93471070
chr3	93469937	93471072
chr3	93469937	93471135
chr3	93469937	93471162
chr3	93469937	93471173
chr3	93469937	93471179
chr3	93469938	93471036
chr3	93469938	93471078
chr3	93469938	93471080
chr3	93469938	93471086
chr3	93469938	93471091
chr3	93469938	93471117
chr3	93469938	93471121
chr3	93469938	93471134
chr3	93469938	93471141
chr3	93469938	93471142
chr3	93469938	93471153
chr3	93469938	93471156
chr3	93469938	93471163
chr3	93469938	93471181
chr3	93469938	93471185
chr3	93469938	93471187
chr3	93469938	93471194
chr3	93469938	93471194
chr3	93469938	93471226
chr3	93469939	93471016
chr3	93469939	93471041
chr3	93469939	93471098
chr3	93469939	93471139
chr3	93469940	93471194
chr3	93469941	93471080
chr3	93469941	93471197
chr3	93469942	93471022
chr3	93469942	93471167
chr3	93469943	93471185
chr3	93469943	93471191
chr3	93469944	93471147
chr3	93469944	93471161
chr3	93469944	93471182
chr3	93469945	93470952
chr3	93469945	93471124
chr3	93469946	93470997
chr3	93469946	93471126
chr3	93469946	93471169
chr3	93469947	93470963
chr3	93469947	93471080
chr3	93469947	93471100
chr3	93469947	93471110
chr3	93469947	93471113
chr3	93469947	93471163
chr3	93469947	93471168
chr3	93469947	93471198
chr3	93469947	93471204
chr3	93469947	93471221
chr3	93469948	93470997
chr3	93469948	93471045
chr3	93469948	93471048
chr3	93469949	93471044
chr3	93469949	93471147
chr3	93469949	93471150
chr3	93469949	93471178
chr3	93469949	93471183
chr3	93469949	93471205
chr3	93469950	93471071
chr3	93469950	93471078
chr3	93469950	93471169
chr3	93469951	93470985
chr3	93469951	93471030
chr3	93469951	93471054
chr3	93469951	93471148
chr3	93469952	93471026
chr3	93469952	93471051
chr3	93469952	93471161
chr3	93469952	93471177
chr3	93469952	93471189
chr3	93469952	93471204
chr3	93469953	93470990
chr3	93469953	93470990
chr3	93469953	93471078
chr3	93469953	93471083
chr3	93469953	93471118
chr3	93469953	93471129
chr3	93469953	93471164
chr3	93469953	93471164
chr3	93469953	93471174
chr3	93469953	93471189
chr3	93469954	93471116
chr3	93469954	93471170
chr3	93469955	93470956
chr3	93469955	93471036
chr3	93469955	93471082
chr3	93469955	93471187
chr3	93469956	93471046
chr3	93469956	93471075
chr3	93469956	93471101
chr3	93469956	93471168
chr3	93469956	93471170
chr3	93469957	93471028
chr3	93469957	93471165
chr3	93469957	93471187
chr3	93469958	93471021
chr3	93469958	93471204
chr3	93469959	93471149
chr3	93469959	93471209
chr3	93469960	93471108
chr3	93469960	93471133
chr3	93469960	93471152
chr3	93469960	93471163
chr3	93469960	93471193
chr3	93469960	93471203
chr3	93469961	93470989
chr3	93469961	93471207
chr3	93469962	93471013
chr3	93469962	93471063
chr3	93469962	93471070
chr3	93469962	93471167
chr3	93469962	93471204
chr3	93469962	93471205
chr3	93469963	93470984
chr3	93469963	93471133
chr3	93469963	93471153
chr3	93469964	93471173
chr3	93469965	93471086
chr3	93469965	93471096
chr3	93469965	93471096
chr3	93469965	93471100
chr3	93469965	93471157
chr3	93469965	93471198
chr3	93469966	93471162
chr3	93469967	93471151
chr3	93469967	93471199
chr3	93469968	93471090
chr3	93469968	93471116
chr3	93469968	93471207
chr3	93469969	93471187
chr3	93469970	93471120
chr3	93469970	93471190
chr3	93469970	93471198
chr3	93469971	93471205
chr3	93469973	93470995
chr3	93469973	93471189
chr3	93469974	93471231
chr3	93469975	93471206
chr3	93469976	93471061
chr3	93469976	93471139
chr3	93469977	93471189
chr3	93469979	93471159
chr3	93469981	93471199
chr3	93469983	93471118
chr3	93469984	93470997
chr3	93469984	93471009
chr3	93469984	93471030
chr3	93469984	93471045
chr3	93469984	93471063
chr3	93469984	93471097
chr3	93469984	93471122
chr3	93469984	93471151
chr3	93469984	93471160
chr3	93469984	93471172
chr3	93469984	93471172
chr3	93469984	93471175
chr3	93469984	93471181
chr3	93469984	93471194
chr3	93469984	93471203
chr3	93469984	93471205
chr3	93469985	93471156
chr3	93469985	93471171
chr3	93469985	93471182
chr3	93469986	93471133
chr3	93469986	93471160
chr3	93469986	93471167
chr3	93469986	93471205
chr3	93469987	93471148
chr3	93469987	93471149
chr3	93469987	93471195
chr3	93469987	93471196
chr3	93469988	93471121
chr3	93469988	93471122
chr3	93469988	93471179
chr3	93469988	93471202
chr3	93469988	93471205
chr3	93469990	93471184
chr3	93469990	93471214
chr3	93469991	93471160
chr3	93469992	93471087
chr3	93469992	93471142
chr3	93469992	93471191
chr3	93469992	93471198
chr3	93469993	93471167
chr3	93469993	93471233
chr3	93469994	93471168
chr3	93469995	93471009
chr3	93469995	93471046
chr3	93469995	93471143
chr3	93469996	93471017
chr3	93469996	93471034
chr3	93469996	93471035
chr3	93469996	93471146
chr3	93469996	93471151
chr3	93469996	93471154
chr3	93469996	93471202
chr3	93469997	93471003
chr3	93469997	93471030
chr3	93469997	93471049
chr3	93469997	93471058
chr3	93469997	93471105
chr3	93469997	93471116
chr3	93469997	93471118
chr3	93469997	93471158
chr3	93469997	93471163
chr3	93469997	93471173
chr3	93469997	93471176
chr3	93469997	93471224
chr3	93469999	93471191
chr3	93470003	93471021
chr3	93470003	93471102
chr3	93470003	93471137
chr3	93470003	93471157
chr3	93470003	93471183
chr3	93470005	93471100
chr3	93470007	93471122
chr3	93470008	93471149
chr3	93470009	93471055
chr3	93470009	93471119
chr3	93470011	93471152
chr3	93470011	93471158
chr3	93470011	93471158
chr3	93470011	93471158
chr3	93470013	93471155
chr3	93470014	93471101
chr3	93470016	93471087
chr3	93470016	93471168
chr3	93470016	93471194
chr3	93470018	93471079
chr3	93470018	93471100
chr3	93470018	93471162
chr3	93470019	93471180
chr3	93470021	93471091
chr3	93470021	93471165
chr3	93470023	93471150
chr3	93470023	93471170
chr3	93470023	93471213
chr3	93470024	93471141
chr3	93470024	93471177
chr3	93470026	93471100
chr3	93470026	93471135
chr3	93470027	93471075
chr3	93470027	93471149
chr3	93470027	93471178
chr3	93470029	93471060
chr3	93470029	93471110
chr3	93470030	93471063
chr3	93470030	93471129
chr3	93470030	93471147
chr3	93470031	93471094
chr3	93470031	93471150
chr3	93470032	93471148
chr3	93470035	93471120
chr3	93470035	93471199
chr3	93470036	93471080
chr3	93470036	93471097
chr3	93470036	93471183
chr3	93470037	93471050
chr3	93470039	93471192
chr3	93470041	93471122
chr3	93470041	93471127
chr3	93470043	93471147
chr3	93470044	93471110
chr3	93470044	93471192
chr3	93470044	93471192
chr3	93470045	93471075
chr3	93470047	93471199
chr3	93470048	93471216
chr3	93470049	93471087
chr3	93470049	93471210
chr3	93470052	93471179
chr3	93470053	93471192
chr3	93470054	93471204
chr3	93470055	93471218
chr3	93470060	93471133
chr3	93470061	93471104
chr3	93470061	93471199
chr3	93470063	93471123
chr3	93470064	93471146
chr3	93470064	93471203
chr3	93470065	93471142
chr3	93470065	93471161
chr3	93470066	93471119
chr3	93470068	93471131
chr3	93470069	93471082
chr3	93470069	93471147
chr3	93470071	93471073
chr3	93470071	93471145
chr3	93470071	93471157
chr3	93470071	93471179
chr3	93470072	93471114
chr3	93470075	93471136
chr3	93470075	93471160
chr3	93470077	93471134
chr3	93470078	93471163
chr3	93470080	93471081
chr3	93470080	93471161
chr3	93470080	93471170
chr3	93470080	93471180
chr3	93470081	93471147
chr3	93470082	93471082
chr3	93470082	93471169
chr3	93470084	93471203
chr3	93470086	93471134
chr3	93470086	93471138
chr3	93470088	93471145
chr3	93470090	93471180
chr3	93470091	93471179
chr3	93470093	93471095
chr3	93470093	93471167
chr3	93470094	93471153
chr3	93470095	93471187
chr3	93470099	93471131
chr3	93470100	93471171
chr3	93470102	93471115
chr3	93470103	93471122
chr3	93470104	93471190
chr3	93470107	93471137
chr3	93470114	93471163
chr3	93470114	93471177
chr3	93470115	93471149
chr3	93470116	93471142
chr3	93470116	93471147
chr3	93470117	93471201
chr3	93470118	93471181
chr3	93470119	93471145
chr3	93470119	93471189
chr3	93470119	93471200
chr3	93470124	93471132
chr3	93470124	93471205
chr3	93470125	93471205
chr3	93470130	93471160
chr3	93470130	93471188
chr3	93470131	93471194
chr3	93470133	93471178
chr3	93470133	93471206
chr3	93470140	93471158
chr3	93470140	93471174
chr3	93470144	93471149
chr3	93470144	93471177
chr3	93470144	93471201
chr3	93470147	93471154
chr3	93470147	93471198
chr3	93470149	93471176
chr3	93470150	93471153
chr3	93470160	93471173
chr3	93470162	93471173
chr3	93470166	93471217
chr3	93470190	93471208
chr3	93891439	93893035
chr3	93891675	93892986
chr3	93891683	93893100
chr3	93891730	93893203
chr3	93938758	93939759
chr3	94010112	94011513
chr3	94817801	94818807
chr3	95686554	95687559
chr3	95686554	95687559
chr3	95686558	95687559
chr3	95686559	95687559
chr3	95686559	95687559
chr3	95732776	95733935
chr3	95988426	95990028
chr3	96085092	96086094
chr3	96163470	96164470
chr3	96594006	96595505
chr3	96616542	96617895
chr3	96616722	96617741
chr3	96616783	96618283
chr3	96616783	96618891
chr3	96616784	96618231
