	mergedClusterID	GroupID	Index	POS	CHR	min	max
6562	1416_chr9	11	11	11	11	123367417	123367424
6563	1417_chr1	1	1	1	1	122833072	122833072
6564	1417_chr10	5	5	5	5	110940900	110940902
6565	1417_chr11	1	1	1	1	129459405	129459405
6566	1417_chr12	2	2	2	2	118707801	118707907
6567	1417_chr13	1	1	1	1	87969812	87969812
6568	1417_chr2	1	1	1	1	114416351	114416351
6569	1417_chr3	1	1	1	1	111394416	111394416
6570	1417_chr4	1	1	1	1	104405564	104405564
6571	1417_chr5	1	1	1	1	118093496	118093496
6572	1417_chr6	1	1	1	1	115448854	115448854
6573	1417_chr7	1	1	1	1	116842855	116842855
6574	1417_chr8	6	6	6	6	112213621	112213625
6575	1417_chr9	1	1	1	1	123566301	123566301
6576	1418_chr1	1	1	1	1	122834236	122834236
6577	1418_chr10	1	1	1	1	111067432	111067432
6578	1418_chr11	1	1	1	1	129553754	129553754
6579	1418_chr12	1	1	1	1	118709913	118709913
6580	1418_chr13	1	1	1	1	87996822	87996822
6581	1418_chr2	1	1	1	1	114454089	114454089
6582	1418_chr3	1	1	1	1	111571192	111571192
6583	1418_chr4	1	1	1	1	104425717	104425717
6584	1418_chr5	1	1	1	1	118136510	118136510
6585	1418_chr6	1	1	1	1	115549081	115549081
6586	1418_chr7	1	1	1	1	116862493	116862493
6587	1418_chr8	1	1	1	1	112238067	112238067
6588	1418_chr9	1	1	1	1	123623004	123623004
6589	1419_chr1	1	1	1	1	122836751	122836751
6590	1419_chr10	1	1	1	1	111102668	111102668
6591	1419_chr11	1	1	1	1	129574920	129574920
6592	1419_chr12	1	1	1	1	119157054	119157054
6593	1419_chr13	1	1	1	1	88160841	88160841
6594	1419_chr2	1	1	1	1	114546986	114546986
6595	1419_chr3	1	1	1	1	111589189	111589189
6596	1419_chr4	1	1	1	1	104459227	104459227
6597	1419_chr5	1	1	1	1	118153878	118153878
6598	1419_chr6	1	1	1	1	115582431	115582431
6599	1419_chr7	1	1	1	1	116884274	116884274
6600	1419_chr8	1	1	1	1	112265658	112265658
6601	1419_chr9	1	1	1	1	123649369	123649369
6602	141_chr1	1	1	1	1	14185881	14185881
6603	141_chr10	2	2	2	2	12781958	12781960
6604	141_chr11	1	1	1	1	13789308	13789308
6605	141_chr12	1	1	1	1	13860005	13860005
6606	141_chr13	3	3	3	3	16614816	16614835
6607	141_chr14	1	1	1	1	28986499	28986499
6608	141_chr15	1	1	1	1	28289248	28289248
6609	141_chr16	1	1	1	1	13030940	13030940
6610	141_chr17	1	1	1	1	12894861	12894861
6611	141_chr18	1	1	1	1	13909246	13909246
6612	141_chr19	1	1	1	1	17379903	17379903
6613	141_chr2	1	1	1	1	10853576	10853576
6614	141_chr20	1	1	1	1	14641093	14641093
6615	141_chr21	1	1	1	1	10417564	10417564
6616	141_chr22	1	1	1	1	21420102	21420102
6617	141_chr3	1	1	1	1	12042112	12042112
6618	141_chr4	1	1	1	1	12637117	12637117
6619	141_chr5	1	1	1	1	10710332	10710332
6620	141_chr6	1	1	1	1	11533421	11533421
6621	141_chr7	1	1	1	1	14469421	14469421
6622	141_chr8	1	1	1	1	11274728	11274728
6623	141_chr9	11	11	11	11	9980608	9980613
6624	141_chrX	1	1	1	1	20121011	20121011
6625	141_chrY	1	1	1	1	20118056	20118056
6626	1420_chr1	4	4	4	4	122842646	122842782
6627	1420_chr10	1	1	1	1	111149151	111149151
6628	1420_chr11	1	1	1	1	129576209	129576209
6629	1420_chr12	1	1	1	1	119251935	119251935
6630	1420_chr13	1	1	1	1	88207125	88207125
6631	1420_chr2	1	1	1	1	114585091	114585091
6632	1420_chr3	1	1	1	1	111617122	111617122
6633	1420_chr4	1	1	1	1	104561017	104561017
6634	1420_chr5	1	1	1	1	118171049	118171049
6635	1420_chr6	1	1	1	1	115663617	115663617
6636	1420_chr7	1	1	1	1	116894709	116894709
6637	1420_chr8	1	1	1	1	112270723	112270723
6638	1420_chr9	1	1	1	1	123914209	123914209
6639	1421_chr1	1	1	1	1	122864455	122864455
6640	1421_chr10	2	2	2	2	111182942	111182944
6641	1421_chr11	1	1	1	1	129594165	129594165
6642	1421_chr12	1	1	1	1	119307102	119307102
6643	1421_chr13	1	1	1	1	88223395	88223395
6644	1421_chr2	1	1	1	1	114815855	114815855
6645	1421_chr3	1	1	1	1	111693046	111693046
6646	1421_chr4	1	1	1	1	104625814	104625814
6647	1421_chr5	1	1	1	1	118204878	118204878
6648	1421_chr6	1	1	1	1	115793869	115793869
6649	1421_chr7	1	1	1	1	117024461	117024461
6650	1421_chr8	1	1	1	1	112370149	112370149
6651	1421_chr9	1	1	1	1	123948703	123948703
6652	1422_chr1	1	1	1	1	122865727	122865727
6653	1422_chr10	1	1	1	1	111209888	111209888
6654	1422_chr11	1	1	1	1	129643564	129643564
6655	1422_chr12	1	1	1	1	119456860	119456860
6656	1422_chr13	1	1	1	1	88302919	88302919
6657	1422_chr2	1	1	1	1	114852154	114852154
6658	1422_chr3	1	1	1	1	111782005	111782005
6659	1422_chr4	1	1	1	1	104739181	104739181
6660	1422_chr5	1	1	1	1	118415890	118415890
6661	1422_chr6	1	1	1	1	115972667	115972667
6662	1422_chr7	1	1	1	1	117442250	117442250
6663	1422_chr8	1	1	1	1	112423933	112423933
6664	1422_chr9	1	1	1	1	123970111	123970111
6665	1423_chr1	1	1	1	1	122866912	122866912
6666	1423_chr10	1	1	1	1	111308207	111308207
6667	1423_chr11	1	1	1	1	129702437	129702437
6668	1423_chr12	1	1	1	1	119512651	119512651
6669	1423_chr13	1	1	1	1	88389328	88389328
6670	1423_chr2	1	1	1	1	114883661	114883661
6671	1423_chr3	1	1	1	1	111813763	111813763
6672	1423_chr4	1	1	1	1	104745385	104745385
6673	1423_chr5	1	1	1	1	118547901	118547901
6674	1423_chr6	1	1	1	1	115997118	115997118
6675	1423_chr7	1	1	1	1	117495839	117495839
6676	1423_chr8	1	1	1	1	112474452	112474452
6677	1423_chr9	1	1	1	1	123978090	123978090
6678	1424_chr1	1	1	1	1	122871608	122871608
6679	1424_chr10	1	1	1	1	111396723	111396723
6680	1424_chr11	1	1	1	1	129716054	129716054
6681	1424_chr12	1	1	1	1	119536830	119536830
6682	1424_chr13	1	1	1	1	88441417	88441417
6683	1424_chr2	1	1	1	1	114931180	114931180
6684	1424_chr3	1	1	1	1	111841181	111841181
6685	1424_chr4	1	1	1	1	104765432	104765432
6686	1424_chr5	1	1	1	1	118568411	118568411
6687	1424_chr6	1	1	1	1	116033321	116033321
6688	1424_chr7	20	20	20	20	117501567	117501766
6689	1424_chr8	1	1	1	1	112479952	112479952
6690	1424_chr9	1	1	1	1	124162548	124162548
6691	1425_chr1	1	1	1	1	122877014	122877014
6692	1425_chr10	1	1	1	1	111420326	111420326
6693	1425_chr11	1	1	1	1	129878763	129878763
6694	1425_chr12	1	1	1	1	119555489	119555489
6695	1425_chr13	1	1	1	1	88491363	88491363
6696	1425_chr2	2	2	2	2	114998666	114999494
6697	1425_chr3	1	1	1	1	112138036	112138036
6698	1425_chr4	1	1	1	1	104769294	104769294
6699	1425_chr5	1	1	1	1	118608374	118608374
6700	1425_chr6	1	1	1	1	116198892	116198892
6701	1425_chr7	1	1	1	1	117605614	117605614
6702	1425_chr8	1	1	1	1	112523053	112523053
6703	1425_chr9	1	1	1	1	124511560	124511560
6704	1426_chr1	1	1	1	1	122878544	122878544
6705	1426_chr10	1	1	1	1	111442293	111442293
6706	1426_chr11	1	1	1	1	129897271	129897271
6707	1426_chr12	1	1	1	1	119618127	119618127
6708	1426_chr13	1	1	1	1	88534635	88534635
6709	1426_chr2	1	1	1	1	115142990	115142990
6710	1426_chr3	1	1	1	1	112223338	112223338
6711	1426_chr4	1	1	1	1	104786895	104786895
6712	1426_chr5	1	1	1	1	118612927	118612927
6713	1426_chr6	2	2	2	2	116241925	116241929
6714	1426_chr7	1	1	1	1	117723019	117723019
6715	1426_chr8	1	1	1	1	112531295	112531295
6716	1426_chr9	1	1	1	1	124574155	124574155
6717	1427_chr1	2	2	2	2	122879920	122880078
6718	1427_chr10	1	1	1	1	111454568	111454568
6719	1427_chr11	1	1	1	1	130073677	130073677
6720	1427_chr12	1	1	1	1	119622341	119622341
6721	1427_chr13	1	1	1	1	88613528	88613528
6722	1427_chr2	1	1	1	1	115343257	115343257
6723	1427_chr3	1	1	1	1	112259254	112259254
6724	1427_chr4	1	1	1	1	104872285	104872285
6725	1427_chr5	1	1	1	1	118637429	118637429
6726	1427_chr6	1	1	1	1	116492685	116492685
6727	1427_chr7	1	1	1	1	117776857	117776857
6728	1427_chr8	1	1	1	1	112568989	112568989
6729	1427_chr9	1	1	1	1	124916878	124916878
6730	1428_chr1	4	4	4	4	122888957	122890114
6731	1428_chr10	1	1	1	1	111504178	111504178
6732	1428_chr11	1	1	1	1	130209796	130209796
6733	1428_chr12	1	1	1	1	119675428	119675428
6734	1428_chr13	1	1	1	1	88674412	88674412
6735	1428_chr2	1	1	1	1	115401143	115401143
6736	1428_chr3	1	1	1	1	112429607	112429607
6737	1428_chr4	2	2	2	2	105202589	105203218
6738	1428_chr5	7	7	7	7	118643355	118644268
6739	1428_chr6	1	1	1	1	116559915	116559915
6740	1428_chr7	1	1	1	1	117823808	117823808
6741	1428_chr8	1	1	1	1	112862790	112862790
6742	1428_chr9	1	1	1	1	124954505	124954505
6743	1429_chr1	2	2	2	2	122897414	122897852
6744	1429_chr10	1	1	1	1	111611025	111611025
6745	1429_chr11	1	1	1	1	130306500	130306500
6746	1429_chr12	1	1	1	1	119678325	119678325
6747	1429_chr13	1	1	1	1	88803207	88803207
6748	1429_chr2	1	1	1	1	115548361	115548361
6749	1429_chr3	1	1	1	1	112443425	112443425
6750	1429_chr4	1	1	1	1	105232055	105232055
6751	1429_chr5	1	1	1	1	118684302	118684302
6752	1429_chr6	2	2	2	2	116630654	116630655
6753	1429_chr7	1	1	1	1	117853680	117853680
6754	1429_chr8	1	1	1	1	112904441	112904441
6755	1429_chr9	1	1	1	1	125020087	125020087
6756	142_chr1	1	1	1	1	14533023	14533023
6757	142_chr10	1	1	1	1	12928888	12928888
6758	142_chr11	1	1	1	1	13968329	13968329
6759	142_chr12	1	1	1	1	13968497	13968497
6760	142_chr13	1	1	1	1	16617722	16617722
6761	142_chr14	1	1	1	1	29029890	29029890
6762	142_chr15	1	1	1	1	28465145	28465145
6763	142_chr16	1	1	1	1	13111343	13111343
6764	142_chr17	1	1	1	1	12973244	12973244
6765	142_chr18	1	1	1	1	13955173	13955173
6766	142_chr19	1	1	1	1	17494485	17494485
6767	142_chr2	1	1	1	1	10865374	10865374
6768	142_chr20	16	16	16	16	14753809	14753993
6769	142_chr21	1	1	1	1	10418897	10418897
6770	142_chr22	1	1	1	1	21555802	21555802
6771	142_chr3	1	1	1	1	12120148	12120148
6772	142_chr4	2	2	2	2	12640370	12640399
6773	142_chr5	1	1	1	1	10741806	10741806
6774	142_chr6	1	1	1	1	11546806	11546806
6775	142_chr7	1	1	1	1	14566172	14566172
6776	142_chr8	1	1	1	1	11317171	11317171
6777	142_chr9	1	1	1	1	10018355	10018355
6778	142_chrX	1	1	1	1	20225235	20225235
6779	142_chrY	3	3	3	3	21314119	21314121
6780	1430_chr1	3	3	3	3	122904277	122904547
6781	1430_chr10	1	1	1	1	111668156	111668156
6782	1430_chr11	1	1	1	1	130466570	130466570
6783	1430_chr12	1	1	1	1	119710662	119710662
6784	1430_chr13	1	1	1	1	88874929	88874929
6785	1430_chr2	3	3	3	3	115565752	115565757
6786	1430_chr3	1	1	1	1	112753917	112753917
6787	1430_chr4	1	1	1	1	105449218	105449218
6788	1430_chr5	1	1	1	1	118742165	118742165
6789	1430_chr6	1	1	1	1	116632193	116632193
6790	1430_chr7	1	1	1	1	117905470	117905470
6791	1430_chr8	2	2	2	2	112911797	112911798
6792	1430_chr9	1	1	1	1	125137145	125137145
6793	1431_chr1	1	1	1	1	122908255	122908255
6794	1431_chr10	1	1	1	1	111755878	111755878
6795	1431_chr11	1	1	1	1	130480284	130480284
6796	1431_chr12	5	5	5	5	119862809	119862818
6797	1431_chr13	1	1	1	1	88901543	88901543
6798	1431_chr2	1	1	1	1	115633267	115633267
6799	1431_chr3	1	1	1	1	112926897	112926897
6800	1431_chr4	1	1	1	1	105485755	105485755
6801	1431_chr5	1	1	1	1	118810968	118810968
6802	1431_chr6	1	1	1	1	116831451	116831451
6803	1431_chr7	1	1	1	1	118004916	118004916
6804	1431_chr8	1	1	1	1	113056779	113056779
6805	1431_chr9	1	1	1	1	125178109	125178109
6806	1432_chr1	1	1	1	1	122912675	122912675
6807	1432_chr10	1	1	1	1	111761094	111761094
6808	1432_chr11	1	1	1	1	130705365	130705365
6809	1432_chr12	1	1	1	1	119874225	119874225
6810	1432_chr13	1	1	1	1	88920347	88920347
6811	1432_chr2	1	1	1	1	115645935	115645935
6812	1432_chr3	1	1	1	1	112972302	112972302
6813	1432_chr4	1	1	1	1	105520210	105520210
6814	1432_chr5	1	1	1	1	118854669	118854669
6815	1432_chr6	1	1	1	1	116911160	116911160
6816	1432_chr7	2	2	2	2	118221660	118221661
6817	1432_chr8	2	2	2	2	113103404	113103481
6818	1432_chr9	1	1	1	1	125236307	125236307
6819	1433_chr1	1	1	1	1	122917867	122917867
6820	1433_chr10	1	1	1	1	111813495	111813495
6821	1433_chr11	1	1	1	1	130719527	130719527
6822	1433_chr12	1	1	1	1	119885971	119885971
6823	1433_chr13	1	1	1	1	89002176	89002176
6824	1433_chr2	1	1	1	1	115653486	115653486
6825	1433_chr3	1	1	1	1	112976497	112976497
6826	1433_chr4	1	1	1	1	105631667	105631667
6827	1433_chr5	1	1	1	1	118925101	118925101
6828	1433_chr6	1	1	1	1	117003771	117003771
6829	1433_chr7	1	1	1	1	118410612	118410612
6830	1433_chr8	1	1	1	1	113258100	113258100
6831	1433_chr9	1	1	1	1	125403449	125403449
6832	1434_chr1	1	1	1	1	122922721	122922721
6833	1434_chr10	2	2	2	2	111863622	111863624
6834	1434_chr11	1	1	1	1	130757386	130757386
6835	1434_chr12	1	1	1	1	119914252	119914252
6836	1434_chr13	1	1	1	1	89195616	89195616
6837	1434_chr2	1	1	1	1	115737398	115737398
6838	1434_chr3	1	1	1	1	112985569	112985569
6839	1434_chr4	2	2	2	2	105692883	105692916
6840	1434_chr5	1	1	1	1	119031498	119031498
6841	1434_chr6	1	1	1	1	117010452	117010452
6842	1434_chr7	1	1	1	1	118472136	118472136
6843	1434_chr8	1	1	1	1	113357347	113357347
6844	1434_chr9	1	1	1	1	125512617	125512617
6845	1435_chr1	1	1	1	1	122924660	122924660
6846	1435_chr10	1	1	1	1	112500970	112500970
6847	1435_chr11	1	1	1	1	130761486	130761486
6848	1435_chr12	1	1	1	1	120030859	120030859
6849	1435_chr13	1	1	1	1	89228924	89228924
6850	1435_chr2	1	1	1	1	115983995	115983995
6851	1435_chr3	1	1	1	1	113025145	113025145
6852	1435_chr4	1	1	1	1	105769166	105769166
6853	1435_chr5	1	1	1	1	119216596	119216596
6854	1435_chr6	1	1	1	1	117015462	117015462
6855	1435_chr7	1	1	1	1	118671251	118671251
6856	1435_chr8	1	1	1	1	113452520	113452520
6857	1435_chr9	1	1	1	1	125536397	125536397
6858	1436_chr1	2	2	2	2	122943966	122943993
6859	1436_chr10	1	1	1	1	112619861	112619861
6860	1436_chr11	1	1	1	1	130793780	130793780
6861	1436_chr12	1	1	1	1	120089475	120089475
6862	1436_chr13	1	1	1	1	89235591	89235591
6863	1436_chr2	1	1	1	1	116041932	116041932
6864	1436_chr3	1	1	1	1	113053143	113053143
6865	1436_chr4	1	1	1	1	105854119	105854119
6866	1436_chr5	1	1	1	1	119633410	119633410
6867	1436_chr6	1	1	1	1	117052962	117052962
6868	1436_chr7	30	30	30	30	118703760	118703775
6869	1436_chr8	1	1	1	1	113461043	113461043
6870	1436_chr9	2	2	2	2	125625237	125625243
6871	1437_chr1	2	2	2	2	122968844	122968936
6872	1437_chr10	1	1	1	1	112789499	112789499
6873	1437_chr11	1	1	1	1	130855214	130855214
6874	1437_chr12	1	1	1	1	120154361	120154361
6875	1437_chr13	1	1	1	1	89256264	89256264
6876	1437_chr2	1	1	1	1	116054279	116054279
6877	1437_chr3	1	1	1	1	113256059	113256059
6878	1437_chr4	1	1	1	1	105932755	105932755
6879	1437_chr5	1	1	1	1	119635069	119635069
6880	1437_chr6	1	1	1	1	117085502	117085502
6881	1437_chr7	1	1	1	1	118747655	118747655
6882	1437_chr8	1	1	1	1	113554081	113554081
6883	1437_chr9	1	1	1	1	125653330	125653330
6884	1438_chr1	1	1	1	1	122971091	122971091
6885	1438_chr10	1	1	1	1	112801218	112801218
6886	1438_chr11	1	1	1	1	131069541	131069541
6887	1438_chr12	1	1	1	1	120422607	120422607
6888	1438_chr13	1	1	1	1	89368828	89368828
6889	1438_chr2	1	1	1	1	116098125	116098125
6890	1438_chr3	1	1	1	1	113340060	113340060
6891	1438_chr4	1	1	1	1	105952330	105952330
6892	1438_chr5	1	1	1	1	119647446	119647446
6893	1438_chr6	10	10	10	10	117108151	117108170
6894	1438_chr7	1	1	1	1	118863333	118863333
6895	1438_chr8	1	1	1	1	113602046	113602046
6896	1438_chr9	1	1	1	1	125751730	125751730
6897	1439_chr1	1	1	1	1	122972347	122972347
6898	1439_chr10	1	1	1	1	112840652	112840652
6899	1439_chr11	1	1	1	1	131248047	131248047
6900	1439_chr12	1	1	1	1	120476914	120476914
6901	1439_chr13	1	1	1	1	89444264	89444264
6902	1439_chr2	1	1	1	1	116110376	116110376
6903	1439_chr3	1	1	1	1	113527204	113527204
6904	1439_chr4	1	1	1	1	106039113	106039113
6905	1439_chr5	1	1	1	1	120018601	120018601
6906	1439_chr6	1	1	1	1	117134728	117134728
6907	1439_chr7	1	1	1	1	119203559	119203559
6908	1439_chr8	1	1	1	1	113616350	113616350
6909	1439_chr9	1	1	1	1	125841207	125841207
6910	143_chr1	1	1	1	1	14561186	14561186
6911	143_chr10	1	1	1	1	12973740	12973740
6912	143_chr11	9	9	9	9	14113560	14113564
6913	143_chr12	1	1	1	1	14107341	14107341
6914	143_chr13	12	12	12	12	16618891	16619645
6915	143_chr14	4	4	4	4	29056933	29056939
6916	143_chr15	1	1	1	1	28716624	28716624
6917	143_chr16	1	1	1	1	13116437	13116437
6918	143_chr17	1	1	1	1	12997848	12997848
6919	143_chr18	1	1	1	1	14011368	14011368
6920	143_chr19	1	1	1	1	17569362	17569362
6921	143_chr2	1	1	1	1	10881601	10881601
6922	143_chr20	16	16	16	16	14755633	14755819
6923	143_chr21	1	1	1	1	10422802	10422802
6924	143_chr22	1	1	1	1	21785777	21785777
6925	143_chr3	1	1	1	1	12134094	12134094
6926	143_chr4	1	1	1	1	12695022	12695022
6927	143_chr5	1	1	1	1	11000756	11000756
6928	143_chr6	1	1	1	1	11727980	11727980
6929	143_chr7	1	1	1	1	14762057	14762057
6930	143_chr8	1	1	1	1	11471482	11471482
6931	143_chr9	1	1	1	1	10077001	10077001
6932	143_chrX	1	1	1	1	20988404	20988404
6933	143_chrY	1	1	1	1	22567250	22567250
6934	1440_chr1	1	1	1	1	122973690	122973690
6935	1440_chr10	1	1	1	1	113073507	113073507
6936	1440_chr11	1	1	1	1	131356930	131356930
6937	1440_chr12	13	13	13	13	120553037	120553044
6938	1440_chr13	1	1	1	1	90040061	90040061
6939	1440_chr2	1	1	1	1	116178285	116178285
6940	1440_chr3	1	1	1	1	113871744	113871744
6941	1440_chr4	1	1	1	1	106064924	106064924
6942	1440_chr5	1	1	1	1	120220421	120220421
6943	1440_chr6	1	1	1	1	117251637	117251637
6944	1440_chr7	1	1	1	1	119239069	119239069
6945	1440_chr8	1	1	1	1	113697501	113697501
6946	1440_chr9	1	1	1	1	125934234	125934234
6947	1441_chr1	3	3	3	3	122981157	122981204
6948	1441_chr10	1	1	1	1	113106632	113106632
6949	1441_chr11	1	1	1	1	131479194	131479194
6950	1441_chr12	1	1	1	1	120650330	120650330
6951	1441_chr13	1	1	1	1	90186899	90186899
6952	1441_chr2	1	1	1	1	116215586	116215586
6953	1441_chr3	1	1	1	1	113879028	113879028
6954	1441_chr4	1	1	1	1	106415166	106415166
6955	1441_chr5	1	1	1	1	120399492	120399492
6956	1441_chr6	2	2	2	2	117301076	117301942
6957	1441_chr7	35	35	35	35	119368494	119368524
6958	1441_chr8	1	1	1	1	113779949	113779949
6959	1441_chr9	1	1	1	1	125965765	125965765
6960	1442_chr1	1	1	1	1	122989839	122989839
6961	1442_chr10	5	5	5	5	113118645	113118657
6962	1442_chr11	1	1	1	1	131543907	131543907
6963	1442_chr12	1	1	1	1	120926883	120926883
6964	1442_chr13	1	1	1	1	90413462	90413462
6965	1442_chr2	1	1	1	1	116260200	116260200
6966	1442_chr3	1	1	1	1	113979917	113979917
6967	1442_chr4	1	1	1	1	106592873	106592873
6968	1442_chr5	1	1	1	1	120923740	120923740
6969	1442_chr6	1	1	1	1	117356814	117356814
6970	1442_chr7	1	1	1	1	119389259	119389259
6971	1442_chr8	1	1	1	1	113815084	113815084
6972	1442_chr9	1	1	1	1	125991427	125991427
6973	1443_chr1	1	1	1	1	122994420	122994420
6974	1443_chr10	1	1	1	1	113154504	113154504
6975	1443_chr11	1	1	1	1	131817625	131817625
6976	1443_chr12	1	1	1	1	120944449	120944449
6977	1443_chr13	1	1	1	1	90532254	90532254
6978	1443_chr2	1	1	1	1	116283470	116283470
6979	1443_chr3	1	1	1	1	114102007	114102007
6980	1443_chr4	3	3	3	3	106613265	106613269
6981	1443_chr5	1	1	1	1	120962322	120962322
6982	1443_chr6	1	1	1	1	117462420	117462420
6983	1443_chr7	1	1	1	1	119398076	119398076
6984	1443_chr8	1	1	1	1	113974024	113974024
6985	1443_chr9	1	1	1	1	126297660	126297660
6986	1444_chr1	3	3	3	3	123001295	123001299
6987	1444_chr10	1	1	1	1	113156763	113156763
6988	1444_chr11	1	1	1	1	131917311	131917311
6989	1444_chr12	1	1	1	1	121375357	121375357
6990	1444_chr13	1	1	1	1	90672387	90672387
6991	1444_chr2	1	1	1	1	116371495	116371495
6992	1444_chr3	1	1	1	1	114163325	114163325
6993	1444_chr4	1	1	1	1	106641430	106641430
6994	1444_chr5	1	1	1	1	121145874	121145874
6995	1444_chr6	1	1	1	1	117506400	117506400
6996	1444_chr7	1	1	1	1	119487703	119487703
6997	1444_chr8	1	1	1	1	114042356	114042356
6998	1444_chr9	1	1	1	1	126312757	126312757
6999	1445_chr1	2	2	2	2	123009913	123010208
7000	1445_chr10	1	1	1	1	113281505	113281505
7001	1445_chr11	1	1	1	1	131928939	131928939
7002	1445_chr12	1	1	1	1	121454504	121454504
7003	1445_chr13	1	1	1	1	90674405	90674405
7004	1445_chr2	1	1	1	1	116563270	116563270
7005	1445_chr3	4	4	4	4	114270910	114270915
7006	1445_chr4	1	1	1	1	106896660	106896660
7007	1445_chr5	1	1	1	1	121150380	121150380
7008	1445_chr6	1	1	1	1	117529588	117529588
7009	1445_chr7	1	1	1	1	119551508	119551508
7010	1445_chr8	1	1	1	1	114153248	114153248
7011	1445_chr9	1	1	1	1	126494285	126494285
7012	1446_chr1	1	1	1	1	123013533	123013533
7013	1446_chr10	1	1	1	1	113321655	113321655
7014	1446_chr11	1	1	1	1	132069086	132069086
7015	1446_chr12	1	1	1	1	121590234	121590234
7016	1446_chr13	1	1	1	1	90708358	90708358
7017	1446_chr2	1	1	1	1	116596416	116596416
7018	1446_chr3	1	1	1	1	114451169	114451169
7019	1446_chr4	1	1	1	1	106903095	106903095
7020	1446_chr5	1	1	1	1	121200017	121200017
7021	1446_chr6	1	1	1	1	117553545	117553545
7022	1446_chr7	1	1	1	1	119560374	119560374
7023	1446_chr8	1	1	1	1	114319298	114319298
7024	1446_chr9	1	1	1	1	126652768	126652768
7025	1447_chr1	1	1	1	1	123018310	123018310
7026	1447_chr10	1	1	1	1	113353167	113353167
7027	1447_chr11	1	1	1	1	132152512	132152512
7028	1447_chr12	1	1	1	1	121593540	121593540
7029	1447_chr13	1	1	1	1	90736623	90736623
7030	1447_chr2	1	1	1	1	116890724	116890724
7031	1447_chr3	1	1	1	1	114606621	114606621
7032	1447_chr4	1	1	1	1	106980463	106980463
7033	1447_chr5	1	1	1	1	121302717	121302717
7034	1447_chr6	1	1	1	1	117578853	117578853
7035	1447_chr7	1	1	1	1	119697161	119697161
7036	1447_chr8	1	1	1	1	114368530	114368530
7037	1447_chr9	1	1	1	1	126771505	126771505
7038	1448_chr1	1	1	1	1	123019375	123019375
7039	1448_chr10	1	1	1	1	113370782	113370782
7040	1448_chr11	1	1	1	1	132334762	132334762
7041	1448_chr12	1	1	1	1	121602028	121602028
7042	1448_chr13	1	1	1	1	90774132	90774132
7043	1448_chr2	1	1	1	1	116918894	116918894
7044	1448_chr3	1	1	1	1	114665637	114665637
7045	1448_chr4	1	1	1	1	107080395	107080395
7046	1448_chr5	1	1	1	1	121308296	121308296
7047	1448_chr6	1	1	1	1	117757533	117757533
7048	1448_chr7	1	1	1	1	120007316	120007316
7049	1448_chr8	1	1	1	1	114466657	114466657
7050	1448_chr9	1	1	1	1	126929331	126929331
7051	1449_chr1	2	2	2	2	123022965	123022972
7052	1449_chr10	1	1	1	1	113426605	113426605
7053	1449_chr11	1	1	1	1	132400086	132400086
7054	1449_chr12	1	1	1	1	121627639	121627639
7055	1449_chr13	1	1	1	1	90918482	90918482
7056	1449_chr2	1	1	1	1	116955120	116955120
7057	1449_chr3	1	1	1	1	114728487	114728487
7058	1449_chr4	1	1	1	1	107089691	107089691
7059	1449_chr5	1	1	1	1	121317899	121317899
7060	1449_chr6	1	1	1	1	117768210	117768210
7061	1449_chr7	1	1	1	1	120127144	120127144
7062	1449_chr8	1	1	1	1	114516032	114516032
7063	1449_chr9	1	1	1	1	127085829	127085829
7064	144_chr1	1	1	1	1	14806452	14806452
7065	144_chr10	1	1	1	1	13050916	13050916
7066	144_chr11	1	1	1	1	14210374	14210374
7067	144_chr12	1	1	1	1	14152021	14152021
7068	144_chr13	23	23	23	23	16622693	16622912
7069	144_chr14	1	1	1	1	29282369	29282369
7070	144_chr15	1	1	1	1	28792882	28792882
7071	144_chr16	1	1	1	1	13466935	13466935
7072	144_chr17	1	1	1	1	13005745	13005745
7073	144_chr18	1	1	1	1	14098999	14098999
7074	144_chr19	1	1	1	1	17763107	17763107
