mergedClusterID	CHR	chr_order	min	max	mid_pos	x	POS
1647_chr10	chr10	10	132364558	132364558	132364558.0	1806391931.0	1
1647_chr13	chr13	13	107850538	107850538	107850538.0	2183936850.0	1
1647_chr2	chr2	2	129979312	129979361	129979336.5	378925661.5	3
1647_chr3	chr3	3	129363634	129363634	129363634.0	620333149.0	1
1647_chr4	chr4	4	123519165	123519165	123519165.0	812705075.0	1
1647_chr5	chr5	5	137721914	137721914	137721914.0	1017089348.0	1
1647_chr6	chr6	6	135877844	135877844	135877844.0	1196713054.0	1
1647_chr7	chr7	7	136641428	136641428	136641428.0	1368172029.0	1
1647_chr8	chr8	8	131974383	131974383	131974383.0	1522748685.0	1
1648_chr1	chr1	1	124210955	124211204	124211079.5	124211079.5	3
1648_chr10	chr10	10	132505570	132505570	132505570.0	1806532943.0	1
1648_chr13	chr13	13	107889298	107889298	107889298.0	2183975610.0	1
1648_chr2	chr2	2	130106261	130106261	130106261.0	379052586.0	1
1648_chr3	chr3	3	129366268	129366268	129366268.0	620335783.0	1
1648_chr4	chr4	4	123585583	123585583	123585583.0	812771493.0	1
1648_chr5	chr5	5	137799080	137799080	137799080.0	1017166514.0	1
1648_chr6	chr6	6	136025054	136025054	136025054.0	1196860264.0	1
1648_chr7	chr7	7	136696006	136696006	136696006.0	1368226607.0	1
1648_chr8	chr8	8	132010514	132010514	132010514.0	1522784816.0	1
1649_chr1	chr1	1	124214435	124214435	124214435.0	124214435.0	1
1649_chr10	chr10	10	132778284	132778285	132778284.5	1806805657.5	2
1649_chr13	chr13	13	108121217	108121217	108121217.0	2184207529.0	1
1649_chr2	chr2	2	130270542	130270542	130270542.0	379216867.0	1
1649_chr3	chr3	3	129417324	129417340	129417332.0	620386847.0	5
1649_chr4	chr4	4	123590396	123590402	123590399.0	812776309.0	6
1649_chr5	chr5	5	137963352	137963352	137963352.0	1017330786.0	1
1649_chr6	chr6	6	136266535	136266535	136266535.0	1197101745.0	1
1649_chr7	chr7	7	136817533	136817533	136817533.0	1368348134.0	1
1649_chr8	chr8	8	132195465	132195465	132195465.0	1522969767.0	1
164_chr1	chr1	1	16420642	16420642	16420642.0	16420642.0	1
164_chr10	chr10	10	14569712	14569712	14569712.0	1688597085.0	1
164_chr11	chr11	11	15841032	15841032	15841032.0	1823655736.0	1
164_chr12	chr12	12	16391194	16391194	16391194.0	1959212353.0	1
164_chr13	chr13	13	16681722	16682920	16682321.0	2092768633.0	12
164_chr14	chr14	14	30728532	30728532	30728532.0	2221169023.0	1
164_chr15	chr15	15	31319011	31319011	31319011.0	2328536568.0	1
164_chr16	chr16	16	16019708	16019708	16019708.0	2415211363.0	1
164_chr17	chr17	17	15148510	15148510	15148510.0	2504530087.0	1
164_chr18	chr18	18	15521171	15521171	15521171.0	2587978226.0	1
164_chr19	chr19	19	19474074	19474074	19474074.0	2672194215.0	1
164_chr2	chr2	2	12857259	12857259	12857259.0	261803584.0	1
164_chr20	chr20	20	16766193	16766193	16766193.0	2728091232.0	1
164_chr21	chr21	21	10668926	10668940	10668933.0	2786134554.0	2
164_chr22	chr22	22	24597772	24597772	24597772.0	2846519794.0	1
164_chr3	chr3	3	13773013	13773013	13773013.0	504742528.0	1
164_chr4	chr4	4	13935287	13935287	13935287.0	703121197.0	1
164_chr5	chr5	5	13652428	13652428	13652428.0	893019862.0	1
164_chr6	chr6	6	13821550	13821550	13821550.0	1074656760.0	1
164_chr7	chr7	7	16035236	16035236	16035236.0	1247565837.0	1
164_chr8	chr8	8	13510390	13510390	13510390.0	1404284692.0	1
164_chr9	chr9	9	10985287	10985287	10985287.0	1546781343.0	1
164_chrX	chrX	23	24174745	24174745	24174745.0	2896904720.0	1
164_chrY	chrY	24	56827026	56827026	56827026.0	3085587634.0	1
1650_chr1	chr1	1	124221119	124221320	124221219.5	124221219.5	2
1650_chr10	chr10	10	133005077	133005077	133005077.0	1807032450.0	1
1650_chr13	chr13	13	108171489	108171489	108171489.0	2184257801.0	1
1650_chr2	chr2	2	130271949	130272940	130272444.5	379218769.5	4
1650_chr3	chr3	3	129422451	129422451	129422451.0	620391966.0	1
1650_chr4	chr4	4	123659711	123659711	123659711.0	812845621.0	1
1650_chr5	chr5	5	138079593	138079593	138079593.0	1017447027.0	1
1650_chr6	chr6	6	136321243	136321243	136321243.0	1197156453.0	1
1650_chr7	chr7	7	136863949	136863949	136863949.0	1368394550.0	1
1650_chr8	chr8	8	132282504	132282504	132282504.0	1523056806.0	1
1651_chr1	chr1	1	124225256	124225542	124225399.0	124225399.0	2
1651_chr10	chr10	10	133059511	133059511	133059511.0	1807086884.0	1
1651_chr13	chr13	13	108181876	108181876	108181876.0	2184268188.0	1
1651_chr2	chr2	2	130274070	130281391	130277730.5	379224055.5	40
1651_chr3	chr3	3	129490823	129490823	129490823.0	620460338.0	1
1651_chr4	chr4	4	123895175	123895175	123895175.0	813081085.0	1
1651_chr5	chr5	5	138108377	138108389	138108383.0	1017475817.0	22
1651_chr6	chr6	6	136704226	136704226	136704226.0	1197539436.0	1
1651_chr7	chr7	7	136929121	136929121	136929121.0	1368459722.0	1
1651_chr8	chr8	8	132523048	132523048	132523048.0	1523297350.0	1
1652_chr1	chr1	1	124226836	124226836	124226836.0	124226836.0	1
1652_chr10	chr10	10	133063715	133063715	133063715.0	1807091088.0	1
1652_chr13	chr13	13	108215411	108215411	108215411.0	2184301723.0	1
1652_chr2	chr2	2	130292682	130292842	130292762.0	379239087.0	2
1652_chr3	chr3	3	129628126	129628126	129628126.0	620597641.0	1
1652_chr4	chr4	4	123909658	123909658	123909658.0	813095568.0	1
1652_chr5	chr5	5	138256533	138256533	138256533.0	1017623967.0	1
1652_chr6	chr6	6	136749737	136749737	136749737.0	1197584947.0	1
1652_chr7	chr7	7	137254570	137254570	137254570.0	1368785171.0	1
1652_chr8	chr8	8	132542851	132542851	132542851.0	1523317153.0	1
1653_chr1	chr1	1	124237610	124237613	124237611.5	124237611.5	2
1653_chr10	chr10	10	133097359	133097359	133097359.0	1807124732.0	1
1653_chr13	chr13	13	108263648	108263648	108263648.0	2184349960.0	1
1653_chr2	chr2	2	130409923	130409923	130409923.0	379356248.0	1
1653_chr3	chr3	3	129643409	129643409	129643409.0	620612924.0	1
1653_chr4	chr4	4	124007070	124007070	124007070.0	813192980.0	1
1653_chr5	chr5	5	138317683	138317683	138317683.0	1017685117.0	1
1653_chr6	chr6	6	136774493	136774493	136774493.0	1197609703.0	1
1653_chr7	chr7	7	137301441	137301441	137301441.0	1368832042.0	1
1653_chr8	chr8	8	132576170	132576170	132576170.0	1523350472.0	1
1654_chr1	chr1	1	124244423	124244423	124244423.0	124244423.0	1
1654_chr10	chr10	10	133131628	133131628	133131628.0	1807159001.0	1
1654_chr13	chr13	13	108427964	108427964	108427964.0	2184514276.0	1
1654_chr2	chr2	2	130458663	130458663	130458663.0	379404988.0	1
1654_chr3	chr3	3	129662758	129662758	129662758.0	620632273.0	1
1654_chr4	chr4	4	124031904	124031904	124031904.0	813217814.0	1
1654_chr5	chr5	5	138325053	138325053	138325053.0	1017692487.0	1
1654_chr6	chr6	6	136826685	136826685	136826685.0	1197661895.0	1
1654_chr7	chr7	7	137540751	137540752	137540751.5	1369071352.5	4
1654_chr8	chr8	8	132578840	132578840	132578840.0	1523353142.0	1
1655_chr1	chr1	1	124250645	124250806	124250725.5	124250725.5	3
1655_chr10	chr10	10	133151789	133151789	133151789.0	1807179162.0	1
1655_chr13	chr13	13	108463109	108463109	108463109.0	2184549421.0	1
1655_chr2	chr2	2	130461105	130461105	130461105.0	379407430.0	1
1655_chr3	chr3	3	129697451	129697451	129697451.0	620666966.0	1
1655_chr4	chr4	4	124046980	124046980	124046980.0	813232890.0	1
1655_chr5	chr5	5	138434461	138434461	138434461.0	1017801895.0	1
1655_chr6	chr6	6	136850971	136850971	136850971.0	1197686181.0	1
1655_chr7	chr7	7	137565127	137565127	137565127.0	1369095728.0	1
1655_chr8	chr8	8	132616905	132616905	132616905.0	1523391207.0	1
1656_chr1	chr1	1	124259853	124259853	124259853.0	124259853.0	1
1656_chr10	chr10	10	133155807	133155807	133155807.0	1807183180.0	1
1656_chr13	chr13	13	108472556	108472556	108472556.0	2184558868.0	1
1656_chr2	chr2	2	130664686	130664686	130664686.0	379611011.0	1
1656_chr3	chr3	3	129745108	129745108	129745108.0	620714623.0	1
1656_chr4	chr4	4	124073638	124073638	124073638.0	813259548.0	1
1656_chr5	chr5	5	138594231	138594231	138594231.0	1017961665.0	1
1656_chr6	chr6	6	136927534	136927534	136927534.0	1197762744.0	1
1656_chr7	chr7	7	137681744	137681744	137681744.0	1369212345.0	1
1656_chr8	chr8	8	132680698	132680698	132680698.0	1523455000.0	1
1657_chr1	chr1	1	124262736	124262736	124262736.0	124262736.0	1
1657_chr10	chr10	10	133264488	133264488	133264488.0	1807291861.0	1
1657_chr13	chr13	13	108500206	108500210	108500208.0	2184586520.0	7
1657_chr2	chr2	2	130667504	130667504	130667504.0	379613829.0	1
1657_chr3	chr3	3	129861141	129861141	129861141.0	620830656.0	1
1657_chr4	chr4	4	124206785	124206791	124206788.0	813392698.0	11
1657_chr5	chr5	5	138664356	138664356	138664356.0	1018031790.0	1
1657_chr6	chr6	6	136935815	136935815	136935815.0	1197771025.0	1
1657_chr7	chr7	7	137688186	137688186	137688186.0	1369218787.0	1
1657_chr8	chr8	8	132744044	132744044	132744044.0	1523518346.0	1
1658_chr1	chr1	1	124265718	124265718	124265718.0	124265718.0	1
1658_chr10	chr10	10	133316668	133316669	133316668.5	1807344041.5	2
1658_chr13	chr13	13	108836486	108836486	108836486.0	2184922798.0	1
1658_chr2	chr2	2	130724236	130724236	130724236.0	379670561.0	1
1658_chr3	chr3	3	130001013	130001013	130001013.0	620970528.0	1
1658_chr4	chr4	4	124226968	124226968	124226968.0	813412878.0	1
1658_chr5	chr5	5	138671527	138671529	138671528.0	1018038962.0	2
1658_chr6	chr6	6	137073792	137073792	137073792.0	1197909002.0	1
1658_chr7	chr7	7	137860349	137860423	137860386.0	1369390987.0	3
1658_chr8	chr8	8	132751806	132751806	132751806.0	1523526108.0	1
1659_chr1	chr1	1	124268022	124268022	124268022.0	124268022.0	1
1659_chr10	chr10	10	133483372	133483372	133483372.0	1807510745.0	1
1659_chr13	chr13	13	108911018	108911018	108911018.0	2184997330.0	1
1659_chr2	chr2	2	130873760	130873760	130873760.0	379820085.0	1
1659_chr3	chr3	3	130037130	130037130	130037130.0	621006645.0	1
1659_chr4	chr4	4	124326260	124326260	124326260.0	813512170.0	1
1659_chr5	chr5	5	138769317	138769317	138769317.0	1018136751.0	1
1659_chr6	chr6	6	137100596	137100596	137100596.0	1197935806.0	1
1659_chr7	chr7	7	137878695	137878695	137878695.0	1369409296.0	1
1659_chr8	chr8	8	132785370	132785370	132785370.0	1523559672.0	1
165_chr1	chr1	1	16537364	16537364	16537364.0	16537364.0	1
165_chr10	chr10	10	14978431	14978431	14978431.0	1689005804.0	1
165_chr11	chr11	11	15843651	15843651	15843651.0	1823658355.0	1
165_chr12	chr12	12	16530973	16530973	16530973.0	1959352132.0	1
165_chr13	chr13	13	16684404	16684404	16684404.0	2092770716.0	1
165_chr14	chr14	14	30841086	30841086	30841086.0	2221281577.0	1
165_chr15	chr15	15	31359073	31359073	31359073.0	2328576630.0	1
165_chr16	chr16	16	16085467	16085467	16085467.0	2415277122.0	1
165_chr17	chr17	17	15592075	15592075	15592075.0	2504973652.0	1
165_chr18	chr18	18	15529155	15529155	15529155.0	2587986210.0	1
165_chr19	chr19	19	19506600	19506600	19506600.0	2672226741.0	1
165_chr2	chr2	2	12895202	12895202	12895202.0	261841527.0	1
165_chr20	chr20	20	16844484	16844484	16844484.0	2728169523.0	1
165_chr21	chr21	21	10692520	10692970	10692745.0	2786158366.0	42
165_chr22	chr22	22	24663303	24663313	24663308.0	2846585330.0	14
165_chr3	chr3	3	13916093	13916093	13916093.0	504885608.0	1
165_chr4	chr4	4	13937506	13937506	13937506.0	703123416.0	1
165_chr5	chr5	5	13659392	13659392	13659392.0	893026826.0	1
165_chr6	chr6	6	13915960	13915960	13915960.0	1074751170.0	1
165_chr7	chr7	7	16151796	16151796	16151796.0	1247682397.0	1
165_chr8	chr8	8	13615343	13615439	13615391.0	1404389693.0	12
165_chr9	chr9	9	11041334	11041334	11041334.0	1546837390.0	1
165_chrX	chrX	23	24179484	24179484	24179484.0	2896909459.0	1
165_chrY	chrY	24	56830687	56831361	56831024.0	3085591632.0	4
1660_chr1	chr1	1	124273189	124273189	124273189.0	124273189.0	1
1660_chr10	chr10	10	133498562	133498562	133498562.0	1807525935.0	1
1660_chr13	chr13	13	108949716	108949716	108949716.0	2185036028.0	1
1660_chr2	chr2	2	131094658	131094658	131094658.0	380040983.0	1
1660_chr3	chr3	3	130087068	130087068	130087068.0	621056583.0	1
1660_chr4	chr4	4	124404156	124404156	124404156.0	813590066.0	1
1660_chr5	chr5	5	138789875	138789875	138789875.0	1018157309.0	1
1660_chr6	chr6	6	137112706	137112706	137112706.0	1197947916.0	1
1660_chr7	chr7	7	137931025	137931025	137931025.0	1369461626.0	1
1660_chr8	chr8	8	132971077	132971077	132971077.0	1523745379.0	1
1661_chr1	chr1	1	124277215	124277215	124277215.0	124277215.0	1
1661_chr10	chr10	10	133539173	133539173	133539173.0	1807566546.0	1
1661_chr13	chr13	13	109059829	109059829	109059829.0	2185146141.0	1
1661_chr2	chr2	2	131123764	131123764	131123764.0	380070089.0	2
1661_chr3	chr3	3	130126317	130126317	130126317.0	621095832.0	1
1661_chr4	chr4	4	124566501	124566501	124566501.0	813752411.0	1
1661_chr5	chr5	5	138859748	138859748	138859748.0	1018227182.0	1
1661_chr6	chr6	6	137298823	137298823	137298823.0	1198134033.0	1
1661_chr7	chr7	7	138067608	138067608	138067608.0	1369598209.0	1
1661_chr8	chr8	8	133527696	133527696	133527696.0	1524301998.0	1
1662_chr1	chr1	1	124278316	124278316	124278316.0	124278316.0	1
1662_chr10	chr10	10	133572128	133572128	133572128.0	1807599501.0	1
1662_chr13	chr13	13	109092136	109092136	109092136.0	2185178448.0	1
1662_chr2	chr2	2	131162526	131162526	131162526.0	380108851.0	1
1662_chr3	chr3	3	130263100	130263100	130263100.0	621232615.0	1
1662_chr4	chr4	4	124993375	124993375	124993375.0	814179285.0	1
1662_chr5	chr5	5	138895907	138895907	138895907.0	1018263341.0	1
1662_chr6	chr6	6	137385613	137385613	137385613.0	1198220823.0	1
1662_chr7	chr7	7	138141264	138141269	138141266.5	1369671867.5	9
1662_chr8	chr8	8	133575738	133576581	133576159.5	1524350461.5	22
1663_chr1	chr1	1	124283017	124283017	124283017.0	124283017.0	1
1663_chr10	chr10	10	133684247	133684247	133684247.0	1807711620.0	1
1663_chr13	chr13	13	109135459	109135459	109135459.0	2185221771.0	1
1663_chr2	chr2	2	131214856	131214856	131214856.0	380161181.0	1
1663_chr3	chr3	3	130316934	130316934	130316934.0	621286449.0	1
1663_chr4	chr4	4	125044289	125044289	125044289.0	814230199.0	1
1663_chr5	chr5	5	138937482	138937482	138937482.0	1018304916.0	1
1663_chr6	chr6	6	137387122	137387790	137387456.0	1198222666.0	24
1663_chr7	chr7	7	138205549	138205549	138205549.0	1369736150.0	1
1663_chr8	chr8	8	133587222	133587229	133587225.5	1524361527.5	9
1664_chr1	chr1	1	124285046	124285046	124285046.0	124285046.0	1
1664_chr10	chr10	10	133687328	133689935	133688631.5	1807716004.5	91
1664_chr13	chr13	13	109158538	109158538	109158538.0	2185244850.0	1
1664_chr2	chr2	2	131258634	131258634	131258634.0	380204959.0	1
1664_chr3	chr3	3	130413502	130413502	130413502.0	621383017.0	1
1664_chr4	chr4	4	125069050	125069050	125069050.0	814254960.0	1
1664_chr5	chr5	5	139032084	139032084	139032084.0	1018399518.0	1
1664_chr6	chr6	6	137432397	137432397	137432397.0	1198267607.0	1
1664_chr7	chr7	7	138237384	138237384	138237384.0	1369767985.0	1
1664_chr8	chr8	8	133645335	133645335	133645335.0	1524419637.0	1
1665_chr1	chr1	1	124287321	124287919	124287620.0	124287620.0	2
1665_chr10	chr10	10	133744014	133744014	133744014.0	1807771387.0	1
1665_chr13	chr13	13	109233165	109233165	109233165.0	2185319477.0	1
1665_chr2	chr2	2	131270806	131270806	131270806.0	380217131.0	1
1665_chr3	chr3	3	130463295	130463295	130463295.0	621432810.0	1
1665_chr4	chr4	4	125172682	125172682	125172682.0	814358592.0	1
1665_chr5	chr5	5	139048354	139048354	139048354.0	1018415788.0	1
1665_chr6	chr6	6	137558383	137558383	137558383.0	1198393593.0	1
1665_chr7	chr7	7	138248196	138248196	138248196.0	1369778797.0	1
1665_chr8	chr8	8	133697497	133697497	133697497.0	1524471799.0	1
1666_chr1	chr1	1	124290406	124290663	124290534.5	124290534.5	5
1666_chr10	chr10	10	133750320	133750320	133750320.0	1807777693.0	1
1666_chr13	chr13	13	109313510	109313510	109313510.0	2185399822.0	1
1666_chr2	chr2	2	131369587	131369587	131369587.0	380315912.0	1
1666_chr3	chr3	3	130673178	130673194	130673186.0	621642701.0	13
1666_chr4	chr4	4	125248165	125248165	125248165.0	814434075.0	1
1666_chr5	chr5	5	139244299	139244299	139244299.0	1018611733.0	1
1666_chr6	chr6	6	137871886	137871886	137871886.0	1198707096.0	1
1666_chr7	chr7	7	138262053	138262053	138262053.0	1369792654.0	1
1666_chr8	chr8	8	133732095	133732095	133732095.0	1524506397.0	1
1667_chr1	chr1	1	124296763	124296763	124296763.0	124296763.0	1
1667_chr10	chr10	10	133752545	133752545	133752545.0	1807779918.0	1
1667_chr13	chr13	13	109422789	109422789	109422789.0	2185509101.0	1
1667_chr2	chr2	2	131370987	131373085	131372036.0	380318361.0	5
1667_chr3	chr3	3	130718237	130718237	130718237.0	621687752.0	1
1667_chr4	chr4	4	125377079	125377079	125377079.0	814562989.0	1
1667_chr5	chr5	5	139297178	139297178	139297178.0	1018664612.0	1
1667_chr6	chr6	6	137971050	137971050	137971050.0	1198806260.0	1
1667_chr7	chr7	7	138287185	138287185	138287185.0	1369817786.0	1
1667_chr8	chr8	8	133755021	133755021	133755021.0	1524529323.0	1
1668_chr1	chr1	1	124307597	124307597	124307597.0	124307597.0	1
1668_chr10	chr10	10	133753676	133753676	133753676.0	1807781049.0	1
1668_chr13	chr13	13	109423899	109424413	109424156.0	2185510468.0	251
1668_chr2	chr2	2	131379986	131386048	131383017.0	380329342.0	40
1668_chr3	chr3	3	130723062	130723079	130723070.5	621692585.5	19
1668_chr4	chr4	4	125395604	125395604	125395604.0	814581514.0	1
1668_chr5	chr5	5	139362389	139362390	139362389.5	1018729823.5	3
1668_chr6	chr6	6	137997590	137997590	137997590.0	1198832800.0	1
1668_chr7	chr7	7	138400478	138400478	138400478.0	1369931079.0	1
1668_chr8	chr8	8	133874018	133874018	133874018.0	1524648320.0	1
1669_chr1	chr1	1	124309673	124309713	124309693.0	124309693.0	3
1669_chr10	chr10	10	133763105	133763388	133763246.5	1807790619.5	5
1669_chr13	chr13	13	109555958	109555958	109555958.0	2185642270.0	1
1669_chr2	chr2	2	131389680	131389681	131389680.5	380336005.5	2
1669_chr3	chr3	3	130730482	130730482	130730482.0	621699997.0	1
1669_chr4	chr4	4	125552455	125552455	125552455.0	814738365.0	1
1669_chr5	chr5	5	139421788	139421788	139421788.0	1018789222.0	1
1669_chr6	chr6	6	138018984	138018984	138018984.0	1198854194.0	1
1669_chr7	chr7	7	138546750	138546750	138546750.0	1370077351.0	1
1669_chr8	chr8	8	134055360	134055360	134055360.0	1524829662.0	1
166_chr1	chr1	1	16572333	16572333	16572333.0	16572333.0	1
166_chr10	chr10	10	14984390	14984392	14984391.0	1689011764.0	2
166_chr11	chr11	11	15969927	15969927	15969927.0	1823784631.0	1
166_chr12	chr12	12	16645440	16645440	16645440.0	1959466599.0	1
166_chr13	chr13	13	16688248	16688329	16688288.5	2092774600.5	11
166_chr14	chr14	14	30913504	30913504	30913504.0	2221353995.0	1
166_chr15	chr15	15	31393364	31393364	31393364.0	2328610921.0	1
166_chr16	chr16	16	16132488	16132495	16132491.5	2415324146.5	5
166_chr17	chr17	17	15672859	15672859	15672859.0	2505054436.0	1
166_chr18	chr18	18	15534079	15534079	15534079.0	2587991134.0	1
166_chr19	chr19	19	19604038	19604038	19604038.0	2672324179.0	1
166_chr2	chr2	2	12976209	12976209	12976209.0	261922534.0	1
166_chr20	chr20	20	16886485	16886485	16886485.0	2728211524.0	1
166_chr21	chr21	21	10706269	10706269	10706269.0	2786171890.0	1
166_chr22	chr22	22	24668909	24668909	24668909.0	2846590931.0	1
166_chr3	chr3	3	13979099	13979099	13979099.0	504948614.0	1
166_chr4	chr4	4	14184451	14184451	14184451.0	703370361.0	1
166_chr5	chr5	5	13689453	13689453	13689453.0	893056887.0	1
166_chr6	chr6	6	14274605	14274663	14274634.0	1075109844.0	2
166_chr7	chr7	7	16189709	16189709	16189709.0	1247720310.0	1
166_chr8	chr8	8	13660295	13660295	13660295.0	1404434597.0	1
166_chr9	chr9	9	11093727	11093727	11093727.0	1546889783.0	1
166_chrX	chrX	23	24309676	24309732	24309704.0	2897039679.0	34
166_chrY	chrY	24	56832375	56834516	56833445.5	3085594053.5	12
1670_chr1	chr1	1	124311697	124311907	124311802.0	124311802.0	4
1670_chr10	chr10	10	133787331	133787331	133787331.0	1807814704.0	1
1670_chr13	chr13	13	109610231	109610231	109610231.0	2185696543.0	1
1670_chr2	chr2	2	131395507	131395507	131395507.0	380341832.0	1
1670_chr3	chr3	3	130747243	130747243	130747243.0	621716758.0	1
1670_chr4	chr4	4	125686541	125686681	125686611.0	814872521.0	2
1670_chr5	chr5	5	139548162	139548168	139548165.0	1018915599.0	10
1670_chr6	chr6	6	138190422	138190422	138190422.0	1199025632.0	1
1670_chr7	chr7	7	138612392	138612421	138612406.5	1370143007.5	38
1670_chr8	chr8	8	134070682	134070684	134070683.0	1524844985.0	4
1671_chr1	chr1	1	124318132	124318132	124318132.0	124318132.0	1
1671_chr13	chr13	13	109619473	109619473	109619473.0	2185705785.0	1
